payment_id,order_id,payment_date,payment_method,amount,status
2443,2161,2024-03-20 21:18:57,card,234.65,chargeback
2444,2162,2024-08-10 18:57:53,paypal,3026.72,paid
2445,2163,2025-01-03 20:24:54,card,208.18,paid
2446,2164,2024-01-13 18:21:42,card,4301.12,paid
2447,2165,2023-12-16 14:19:05,paypal,884.85,failed
2448,2166,2023-09-01 12:22:39,card,991.64,paid
2449,2167,2024-08-18 16:54:27,paypal,3496.7,paid
2450,2168,2025-02-21 23:34:17,card,1426.62,paid
2451,2168,2024-08-06 20:29:30,card,1426.62,paid
2452,2169,2023-06-23 23:51:08,card,4341.31,paid
2453,2170,2025-05-28 13:42:54,paypal,2639.9,paid
2454,2171,2024-03-27 21:02:46,wallet,520.87,refunded
2455,2172,2025-12-09 08:42:46,bank_transfer,1064.05,failed
2456,2173,2025-10-22 09:15:20,card,1022.74,paid
2457,2174,2025-05-14 22:34:32,card,1532.45,paid
2458,2174,2024-02-02 07:43:52,card,1532.45,paid
2459,2175,2025-03-09 00:11:23,paypal,344.83,paid
2460,2176,2023-08-27 10:22:50,card,1741.5,failed
2461,2177,2023-03-27 14:18:26,card,2233.44,paid
2462,2178,2024-03-23 16:45:22,paypal,272.64,refunded
2463,2179,2025-03-25 02:20:15,wallet,1518.23,paid
2464,2180,2023-09-22 15:30:54,card,232.48,paid
2465,2181,2024-04-27 05:19:54,card,844.45,refunded
2466,2182,2024-02-05 15:57:28,paypal,1658.78,paid
2467,2183,2025-07-17 16:06:47,card,2341.67,paid
2468,2184,2025-06-06 09:06:21,wallet,675.97,paid
2469,2185,2025-09-10 18:02:32,card,1039.91,failed
2470,2186,2025-08-07 11:37:42,bank_transfer,389.12,paid
2471,2186,2025-01-25 03:20:57,bank_transfer,389.12,paid
2472,2187,2023-01-18 01:45:22,paypal,11.24,chargeback
2473,2187,2024-10-27 06:48:45,bank_transfer,37.37,paid
2474,2188,2023-02-10 14:34:51,card,1178.06,paid
2475,2189,2024-01-14 14:39:43,card,241.12,paid
2476,2189,2025-02-20 12:08:08,bank_transfer,410.09,refunded
2477,2190,2025-09-11 22:13:32,bank_transfer,707.19,failed
2478,2191,2023-01-26 14:01:04,card,596.54,paid
2479,2192,2025-02-08 00:02:07,bank_transfer,5605.96,paid
2480,2193,2025-07-14 20:08:53,bank_transfer,452.84,paid
2481,2193,2025-07-28 03:52:37,card,452.84,paid
2482,2194,2024-03-23 16:43:41,card,795.21,paid
2483,2195,2025-12-02 03:28:04,paypal,206.77,paid
2484,2195,2024-10-24 00:59:08,card,206.77,paid
2485,2196,2023-01-12 22:24:04,wallet,3167.05,paid
2486,2197,2025-09-01 16:05:44,paypal,482.09,paid
2487,2198,2023-03-25 20:49:20,bank_transfer,2862.29,paid
2488,2199,2025-07-14 11:31:34,card,3721.29,paid
2489,2200,2023-01-03 05:37:14,bank_transfer,2900.25,paid
2490,2201,2025-02-11 17:34:01,wallet,81.06,paid
2491,2202,2025-04-03 20:20:01,card,1770.37,refunded
2492,2203,2023-09-30 21:19:13,card,1535.98,paid
2493,2204,2025-01-19 08:53:11,paypal,125.46,failed
2494,2205,2025-08-28 09:39:52,card,1039.0,paid
2495,2206,2025-07-06 00:21:02,card,64.41,refunded
2496,2207,2023-10-29 08:10:03,bank_transfer,26.35,paid
2497,2207,2025-09-11 17:58:12,card,26.35,paid
2498,2208,2023-04-02 12:34:27,paypal,852.34,paid
2499,2209,2023-12-11 11:40:28,card,297.82,refunded
2500,2210,2023-08-05 20:20:28,paypal,1110.15,paid
2501,2210,2023-12-13 17:39:56,paypal,1110.15,paid
2502,2211,2025-01-26 13:32:58,paypal,2071.1,paid
2503,2212,2024-10-29 18:15:46,card,152.18,failed
2504,2213,2025-08-03 16:37:25,card,909.73,failed
2505,2213,2024-05-14 13:57:31,card,1230.7,paid
2506,2214,2025-08-06 09:00:57,card,3810.19,paid
2507,2215,2023-10-23 15:16:18,bank_transfer,1433.41,paid
2508,2215,2024-03-11 16:35:31,card,1433.41,paid
2509,2216,2024-03-25 08:47:33,paypal,4001.78,paid
2510,2217,2024-08-02 19:08:46,card,3295.63,paid
2511,2218,2023-04-28 10:24:08,card,2536.46,paid
2512,2219,2024-08-19 01:37:08,bank_transfer,1259.04,paid
2513,2219,2025-05-07 04:05:11,wallet,1259.04,paid
2514,2220,2025-12-21 10:59:19,bank_transfer,3772.88,refunded
2515,2221,2024-01-30 03:40:13,paypal,2644.36,paid
2516,2222,2024-01-09 22:38:36,card,2358.84,paid
2517,2223,2024-02-17 01:18:14,wallet,6809.53,paid
2518,2224,2023-10-16 06:12:02,card,2458.3,paid
2519,2225,2023-12-10 15:53:16,card,3978.14,paid
2520,2226,2024-10-18 13:56:40,card,1246.48,paid
2521,2227,2023-06-04 20:29:50,card,733.01,refunded
2522,2228,2023-11-26 09:35:56,card,2799.67,paid
2523,2229,2025-06-17 11:29:03,card,784.57,refunded
2524,2230,2024-06-06 19:10:03,card,2398.64,paid
2525,2231,2023-08-09 21:56:16,card,1523.78,paid
2526,2232,2024-12-05 09:05:57,card,2444.02,paid
2527,2233,2024-03-30 00:02:51,card,2557.7,paid
2528,2234,2025-12-28 16:38:12,card,596.08,paid
2529,2234,2024-09-22 20:31:04,card,596.08,paid
2530,2235,2025-03-10 12:12:05,card,1924.03,paid
2531,2236,2024-01-18 15:03:02,bank_transfer,1267.01,paid
2532,2237,2025-03-21 02:28:01,paypal,266.88,chargeback
2533,2238,2025-07-21 16:15:34,card,2642.4,paid
2534,2239,2024-10-07 02:01:39,card,273.83,paid
2535,2240,2023-05-23 12:35:19,card,570.39,failed
2536,2241,2024-10-01 21:03:08,card,1649.39,paid
2537,2242,2023-01-11 20:00:47,bank_transfer,1668.01,paid
2538,2242,2024-05-22 01:51:37,card,1668.01,paid
2539,2243,2024-07-06 14:51:05,card,577.4,refunded
2540,2244,2024-12-27 03:54:13,card,749.19,failed
2541,2245,2023-09-24 21:14:18,card,366.33,refunded
2542,2246,2023-04-11 09:09:43,bank_transfer,1920.99,paid
2543,2247,2025-04-16 16:06:12,card,1515.37,paid
2544,2248,2023-08-02 20:10:59,wallet,583.31,paid
2545,2248,2025-01-07 06:18:08,wallet,583.31,paid
2546,2249,2025-12-17 18:51:25,card,3120.26,paid
2547,2250,2025-01-13 08:18:52,card,5754.76,paid
2548,2251,2025-11-11 07:30:48,card,491.98,paid
2549,2252,2025-12-20 21:42:00,wallet,1351.44,paid
2550,2253,2025-12-05 06:22:17,card,1764.65,paid
2551,2254,2024-01-22 00:57:09,wallet,2247.9,refunded
2552,2255,2025-04-24 02:02:37,card,70.24,failed
2553,2256,2024-03-28 10:54:45,wallet,2326.23,paid
2554,2257,2023-04-05 00:12:11,bank_transfer,2576.64,paid
2555,2258,2023-08-09 22:32:41,card,829.21,paid
2556,2258,2024-04-16 04:19:27,bank_transfer,972.35,refunded
2557,2259,2023-05-17 12:57:30,card,1210.06,paid
2558,2260,2025-10-14 13:30:38,card,1720.67,paid
2559,2261,2023-11-15 00:01:22,bank_transfer,1058.05,paid
2560,2262,2024-12-01 05:53:33,card,1002.38,paid
2561,2262,2023-07-17 14:31:37,card,1002.38,paid
2562,2263,2023-02-10 17:11:17,bank_transfer,495.05,paid
2563,2263,2025-07-20 16:26:36,card,495.05,paid
2564,2264,2023-08-18 08:54:52,card,2218.0,paid
2565,2265,2025-05-09 08:32:10,paypal,632.84,paid
2566,2266,2025-12-18 22:53:02,card,897.98,paid
2567,2267,2023-10-23 05:22:00,bank_transfer,1227.76,refunded
2568,2268,2024-02-16 02:17:20,card,2253.17,paid
2569,2269,2023-03-04 22:08:17,wallet,3876.51,paid
2570,2270,2025-01-31 13:56:06,card,3940.59,paid
2571,2271,2025-10-22 02:48:18,card,1427.67,paid
2572,2272,2023-04-27 06:18:04,card,73.24,paid
2573,2273,2024-02-11 17:14:54,bank_transfer,1267.85,paid
2574,2274,2025-03-20 07:58:55,card,356.76,paid
2575,2275,2023-04-13 00:31:37,card,843.82,failed
2576,2276,2023-10-27 07:37:59,card,3332.09,paid
2577,2277,2025-06-13 18:32:49,card,18.97,failed
2578,2278,2024-01-31 15:36:10,card,486.6,paid
2579,2279,2025-05-19 02:49:54,paypal,3558.74,paid
2580,2280,2023-06-25 02:16:35,card,4137.81,paid
2581,2281,2023-11-23 21:44:24,card,36.07,paid
2582,2282,2024-12-11 11:46:21,card,354.11,paid
2583,2283,2023-04-10 10:59:46,card,1782.28,paid
2584,2283,2023-04-28 12:50:35,card,1782.28,paid
2585,2284,2024-07-12 08:36:40,bank_transfer,322.31,chargeback
2586,2285,2024-08-12 05:16:29,card,915.21,paid
2587,2285,2025-04-07 08:20:53,card,915.21,paid
2588,2286,2024-03-31 12:40:43,paypal,302.51,failed
2589,2287,2025-11-12 19:57:58,card,377.75,paid
2590,2287,2023-08-18 05:41:33,card,377.75,paid
2591,2288,2025-04-12 15:41:57,paypal,1166.12,paid
2592,2289,2025-07-29 08:50:06,bank_transfer,280.32,refunded
2593,2290,2025-02-05 12:59:14,card,109.67,paid
2594,2291,2025-08-08 01:47:18,card,4353.8,paid
2595,2292,2024-06-02 16:39:26,card,2264.98,paid
2596,2293,2023-03-31 07:30:00,card,2577.15,paid
2597,2294,2024-10-10 09:51:18,paypal,2229.15,paid
2598,2295,2025-05-16 06:15:10,card,2361.64,paid
2599,2296,2023-06-14 01:54:44,bank_transfer,3703.14,paid
2600,2297,2024-09-29 19:39:52,bank_transfer,903.46,paid
2601,2298,2023-06-02 02:03:51,card,393.59,refunded
2602,2298,2024-10-08 23:46:37,card,447.5,paid
2603,2299,2024-07-31 19:06:38,card,114.84,paid
2604,2300,2023-02-21 19:05:11,card,5221.99,paid
2605,2301,2024-11-29 08:21:06,card,2287.54,paid
2606,2302,2025-01-11 23:19:04,card,1123.87,paid
2607,2303,2025-04-15 15:03:51,card,85.13,refunded
2608,2304,2024-10-05 07:38:41,card,786.24,refunded
2609,2305,2024-01-11 20:51:20,paypal,209.37,refunded
2610,2306,2023-06-10 13:58:15,card,1947.4,paid
2611,2306,2024-01-13 23:27:27,card,1947.4,paid
2612,2307,2023-05-15 07:31:27,paypal,125.17,paid
2613,2308,2023-03-25 17:49:29,bank_transfer,374.52,paid
2614,2309,2023-05-03 02:59:16,paypal,177.47,failed
2615,2310,2023-07-15 22:39:27,card,2229.32,paid
2616,2310,2025-12-19 22:57:42,paypal,2229.32,paid
2617,2311,2025-02-09 22:09:51,card,3152.27,paid
2618,2312,2023-12-29 16:31:47,bank_transfer,5154.59,paid
2619,2313,2023-07-21 10:32:40,card,5852.81,paid
2620,2314,2025-10-22 16:47:50,card,1024.94,refunded
2621,2315,2023-12-28 06:16:15,card,1860.34,paid
2622,2316,2024-12-15 13:10:25,wallet,611.86,refunded
2623,2317,2024-10-08 13:57:15,card,657.61,paid
2624,2318,2024-10-10 04:40:46,card,3518.47,paid
2625,2319,2025-07-30 13:51:21,card,2333.83,paid
2626,2320,2025-03-19 06:19:57,paypal,805.04,failed
2627,2321,2024-03-30 18:24:11,wallet,3289.93,paid
2628,2322,2025-10-07 20:57:22,paypal,1350.93,refunded
2629,2323,2025-02-20 05:06:50,card,4496.4,paid
2630,2324,2025-01-06 07:43:03,paypal,3873.1,paid
2631,2325,2024-07-18 21:38:44,card,1557.26,paid
2632,2326,2023-11-24 18:12:42,card,2356.41,paid
2633,2327,2023-02-12 02:18:07,card,5639.96,paid
2634,2328,2025-07-02 03:44:11,card,2772.37,paid
2635,2329,2025-11-09 03:35:01,bank_transfer,551.96,paid
2636,2330,2025-03-09 07:24:42,paypal,2821.78,paid
2637,2331,2024-11-06 03:43:07,card,2156.36,paid
2638,2332,2023-03-26 12:36:42,card,1306.34,chargeback
2639,2333,2024-03-13 21:15:17,bank_transfer,2188.84,paid
2640,2334,2025-06-04 10:54:13,card,3145.56,paid
2641,2335,2025-10-26 23:48:02,bank_transfer,1577.3,paid
2642,2336,2023-01-07 04:43:10,card,1838.15,paid
2643,2337,2023-01-14 20:52:24,wallet,1896.26,paid
2644,2338,2024-01-05 00:31:05,card,466.86,paid
2645,2339,2025-03-30 20:52:51,wallet,439.69,paid
2646,2340,2023-11-16 10:09:04,bank_transfer,4661.5,paid
2647,2341,2023-01-06 17:25:06,card,3595.85,paid
2648,2342,2024-11-20 12:13:58,card,1506.46,refunded
2649,2343,2024-04-14 14:06:07,wallet,597.2,failed
2650,2344,2024-07-24 06:00:23,wallet,1153.63,paid
2651,2345,2023-12-28 06:52:07,card,3628.77,paid
2652,2346,2025-02-12 18:19:26,card,20.66,refunded
2653,2347,2024-07-23 18:02:57,card,3202.21,paid
2654,2348,2024-03-23 15:59:35,card,3918.99,paid
2655,2349,2023-07-07 03:10:28,card,476.44,failed
2656,2349,2025-08-25 19:29:05,card,93.95,refunded
2657,2350,2025-01-17 22:35:06,card,202.43,paid
2658,2351,2025-06-16 10:56:32,paypal,6358.92,paid
2659,2352,2023-04-19 10:11:07,card,405.76,paid
2660,2352,2025-06-06 18:43:56,card,405.76,paid
2661,2353,2024-09-17 03:10:36,card,762.32,paid
2662,2353,2023-10-27 13:28:36,card,762.32,paid
2663,2354,2025-10-06 23:15:02,card,2831.07,paid
2664,2355,2023-10-24 04:36:08,wallet,1365.79,paid
2665,2356,2024-12-19 20:48:08,paypal,2994.97,paid
2666,2357,2025-05-04 12:44:33,card,1958.98,paid
2667,2358,2023-08-02 08:59:47,bank_transfer,380.66,paid
2668,2359,2023-01-15 05:24:08,wallet,2207.91,paid
2669,2360,2025-09-08 12:41:45,bank_transfer,484.83,paid
2670,2360,2025-06-03 22:57:40,card,484.83,paid
2671,2361,2024-07-08 01:04:42,card,2566.26,paid
2672,2362,2023-06-20 16:34:28,paypal,529.57,paid
2673,2362,2025-11-27 09:46:31,card,529.57,paid
2674,2363,2024-07-19 00:37:47,card,3002.05,paid
2675,2364,2024-05-09 15:41:32,paypal,1000.9,paid
2676,2365,2025-08-22 10:10:15,card,1005.74,paid
2677,2366,2024-12-24 07:31:04,card,70.29,paid
2678,2366,2024-08-29 12:15:12,card,70.29,paid
2679,2367,2024-10-07 23:32:37,wallet,565.95,paid
2680,2368,2025-04-03 10:43:15,card,383.25,paid
2681,2368,2024-08-16 07:06:39,card,383.25,paid
2682,2369,2023-11-09 19:49:31,card,1289.69,failed
2683,2370,2025-06-09 15:19:55,card,1027.17,paid
2684,2371,2025-02-15 04:29:00,card,1295.28,paid
2685,2372,2024-11-19 19:07:13,card,620.3,paid
2686,2373,2023-01-30 00:18:35,paypal,959.13,paid
2687,2374,2023-01-16 18:21:14,card,319.21,paid
2688,2375,2025-12-07 23:53:20,paypal,1320.59,paid
2689,2375,2023-08-01 02:54:22,card,1320.59,paid
2690,2376,2024-10-04 15:53:21,card,467.34,paid
2691,2377,2024-01-07 18:57:23,card,3046.54,paid
2692,2378,2024-11-07 05:38:55,card,723.58,paid
2693,2378,2025-03-09 19:38:16,wallet,723.58,paid
2694,2379,2024-08-20 10:08:55,bank_transfer,317.22,failed
2695,2380,2024-07-13 23:08:03,card,1360.02,paid
2696,2381,2023-10-12 18:00:51,card,1745.69,paid
2697,2382,2025-09-08 09:00:01,bank_transfer,353.22,failed
2698,2383,2023-03-10 13:20:46,card,791.37,paid
2699,2384,2024-10-18 00:53:18,card,1679.71,refunded
2700,2385,2024-09-17 18:40:42,card,1116.32,failed
2701,2386,2023-04-10 19:12:15,card,623.76,refunded
2702,2386,2023-12-19 14:00:35,card,392.12,paid
2703,2387,2024-12-18 12:26:03,card,1771.33,paid
2704,2388,2024-08-31 05:26:46,card,1427.71,paid
2705,2389,2025-07-17 00:31:46,card,420.3,paid
2706,2390,2023-04-16 15:27:01,card,2108.51,paid
2707,2391,2023-01-16 19:33:56,card,2709.18,paid
2708,2392,2024-11-14 14:30:08,card,259.98,failed
2709,2393,2025-12-04 14:06:56,card,49.9,paid
2710,2393,2025-11-11 07:49:33,paypal,49.9,paid
2711,2394,2024-01-04 22:02:58,card,2303.62,paid
2712,2395,2025-03-28 03:13:16,card,2003.86,paid
2713,2396,2024-09-25 00:45:12,card,330.06,paid
2714,2396,2023-09-21 12:14:28,card,330.06,paid
2715,2397,2025-11-09 10:47:08,paypal,3405.84,paid
2716,2398,2025-12-31 17:58:10,card,521.69,refunded
2717,2399,2023-03-24 10:43:21,card,4180.08,paid
2718,2400,2023-11-25 04:25:29,bank_transfer,4764.8,paid
2719,2401,2025-02-23 11:12:00,card,300.89,paid
2720,2401,2024-08-03 18:52:35,card,300.89,paid
2721,2402,2024-05-18 19:06:33,wallet,2797.42,refunded
2722,2403,2024-07-03 16:58:05,card,2629.09,paid
2723,2404,2024-02-09 11:20:48,card,1572.9,paid
2724,2405,2024-05-18 04:30:18,card,420.87,refunded
2725,2405,2023-09-06 17:47:21,card,219.25,paid
2726,2406,2023-01-26 09:02:53,card,2722.12,chargeback
2727,2407,2023-02-13 10:52:00,paypal,4846.77,paid
2728,2408,2025-11-19 00:02:14,wallet,1571.27,paid
2729,2408,2025-04-14 00:32:10,card,1571.27,paid
2730,2409,2023-01-03 06:20:52,card,2723.4,paid
2731,2410,2023-09-10 23:47:33,card,1784.7,paid
2732,2411,2025-10-31 14:20:17,card,748.55,paid
2733,2412,2024-04-27 09:30:58,paypal,2213.16,refunded
2734,2413,2024-02-04 15:54:54,card,2338.4,paid
2735,2414,2024-11-23 16:57:36,card,1553.36,paid
2736,2415,2024-05-03 09:15:42,wallet,1404.08,paid
2737,2416,2023-10-31 08:36:44,paypal,861.94,paid
2738,2417,2024-06-13 20:35:24,card,727.21,refunded
2739,2418,2024-09-20 11:30:00,card,290.81,paid
2740,2418,2024-09-14 23:03:29,card,290.81,paid
2741,2419,2024-05-27 16:46:25,card,4798.33,paid
2742,2420,2023-01-06 10:49:55,card,1957.8,paid
2743,2421,2024-12-18 11:58:55,card,2366.5,paid
2744,2422,2023-09-13 16:30:43,paypal,144.12,paid
2745,2422,2023-03-27 08:41:57,card,144.12,paid
2746,2423,2024-10-27 10:07:45,card,4673.27,paid
2747,2424,2024-01-09 18:54:50,card,3994.17,paid
2748,2425,2023-06-18 23:12:01,card,260.19,paid
2749,2426,2024-09-29 05:17:22,bank_transfer,1577.39,paid
2750,2427,2023-04-12 01:52:38,card,2151.46,failed
2751,2428,2024-12-09 04:26:04,wallet,113.7,refunded
2752,2429,2023-12-23 17:02:36,paypal,3222.37,paid
2753,2430,2023-05-26 19:26:21,card,1121.76,paid
2754,2431,2024-12-15 15:11:10,card,46.71,paid
2755,2432,2025-06-10 03:48:20,card,304.22,failed
2756,2433,2025-05-10 04:15:14,bank_transfer,1347.83,paid
2757,2433,2023-10-24 18:31:01,card,1347.83,paid
2758,2434,2024-10-09 07:46:56,card,3722.57,paid
2759,2435,2023-09-18 15:03:33,bank_transfer,3382.05,paid
2760,2436,2024-02-02 02:27:26,card,251.89,paid
2761,2436,2023-07-20 01:15:07,card,251.89,paid
2762,2437,2024-07-03 03:04:38,card,2309.51,paid
2763,2438,2023-05-23 08:25:46,card,350.92,paid
2764,2439,2025-07-31 06:50:02,card,18.25,paid
2765,2439,2023-11-24 15:43:54,card,18.25,paid
2766,2440,2024-04-03 11:22:49,paypal,7824.64,paid
2767,2441,2025-12-07 11:59:14,paypal,831.67,paid
2768,2442,2024-01-10 07:37:30,card,2015.33,paid
2769,2443,2024-04-14 02:52:01,card,169.62,paid
2770,2443,2023-02-11 00:30:21,card,94.32,refunded
2771,2444,2023-01-25 05:33:41,card,2698.78,paid
2772,2445,2025-03-29 00:32:51,card,21.02,refunded
2773,2446,2023-03-08 13:02:33,card,2760.19,paid
2774,2447,2025-08-07 02:36:03,card,1717.95,refunded
2775,2448,2025-08-06 09:30:37,card,1386.54,refunded
2776,2449,2024-03-18 13:49:43,card,6434.22,paid
2777,2450,2023-08-11 01:10:50,wallet,1895.76,paid
2778,2451,2023-12-24 21:44:30,card,5207.25,paid
2779,2452,2024-08-06 22:24:46,card,2113.27,paid
2780,2453,2025-03-07 12:45:54,card,625.72,paid
2781,2454,2023-10-27 08:07:36,paypal,532.18,failed
2782,2455,2023-02-20 16:57:12,card,2019.08,paid
2783,2456,2024-12-23 17:34:03,card,226.84,refunded
2784,2457,2023-10-06 18:43:49,bank_transfer,4681.2,paid
2785,2458,2025-09-09 19:58:32,paypal,93.14,paid
2786,2458,2024-02-03 08:20:39,card,93.14,paid
2787,2459,2024-12-25 03:57:20,card,4255.58,paid
2788,2460,2023-10-24 22:45:41,paypal,937.14,refunded
2789,2461,2024-06-19 18:55:36,paypal,3809.92,refunded
2790,2462,2023-11-14 06:33:56,card,1293.14,paid
2791,2463,2023-04-24 17:20:33,card,262.62,paid
2792,2464,2024-02-09 05:33:04,card,1258.25,refunded
2793,2465,2023-03-04 21:49:25,card,1856.26,paid
2794,2466,2024-07-26 14:01:12,paypal,4203.38,paid
2795,2467,2023-02-19 06:32:39,wallet,5947.35,paid
2796,2468,2025-09-06 23:11:10,card,743.16,paid
2797,2469,2024-11-10 07:45:12,card,468.25,failed
2798,2470,2023-03-14 07:36:19,paypal,438.05,paid
2799,2471,2025-06-04 11:15:40,card,980.55,failed
2800,2472,2023-09-23 10:45:35,card,3070.25,paid
2801,2473,2024-01-02 08:35:18,card,168.06,paid
2802,2474,2024-12-09 11:45:18,card,1963.44,failed
2803,2474,2023-10-09 21:57:11,card,2101.19,paid
2804,2475,2024-12-10 10:11:29,card,1591.97,paid
2805,2476,2023-09-28 10:13:31,card,1773.38,paid
2806,2477,2024-12-01 18:43:22,paypal,3672.6,paid
2807,2478,2023-10-06 13:31:16,paypal,1307.79,paid
2808,2479,2023-12-08 09:26:15,card,102.38,failed
2809,2480,2024-08-10 06:46:55,card,988.48,paid
2810,2481,2023-06-18 15:34:55,paypal,3044.39,paid
2811,2482,2025-10-05 20:51:21,paypal,1421.55,paid
2812,2483,2024-09-30 10:48:54,card,1501.51,paid
2813,2484,2024-08-09 19:08:25,card,115.63,failed
2814,2485,2023-06-28 14:13:19,card,3240.99,paid
2815,2486,2023-01-13 00:04:52,wallet,320.71,paid
2816,2487,2024-03-18 23:34:20,paypal,4256.46,paid
2817,2488,2023-02-28 09:12:49,card,1466.64,refunded
2818,2489,2025-01-30 12:42:29,wallet,636.93,failed
2819,2490,2025-03-28 20:26:14,paypal,2152.42,paid
2820,2491,2023-11-15 16:35:23,card,1918.76,paid
2821,2492,2024-02-07 08:37:30,card,688.59,paid
2822,2493,2025-02-27 15:50:47,paypal,238.32,failed
2823,2494,2023-07-04 11:08:14,card,2813.13,refunded
2824,2495,2023-01-20 03:23:27,bank_transfer,798.74,paid
2825,2495,2025-04-18 19:18:25,card,798.74,paid
2826,2496,2023-09-05 06:20:07,card,1923.97,paid
2827,2497,2025-07-03 00:32:18,card,1111.32,paid
2828,2498,2023-03-06 22:51:09,card,71.52,paid
2829,2499,2025-05-15 06:17:13,wallet,840.67,paid
2830,2500,2024-04-28 05:51:33,card,186.06,refunded
2831,2501,2024-05-12 19:23:55,bank_transfer,2198.6,paid
2832,2502,2025-09-30 09:03:41,bank_transfer,791.77,paid
2833,2503,2025-11-01 19:20:44,card,42.6,paid
2834,2503,2023-01-24 04:10:08,card,68.24,refunded
2835,2504,2023-12-27 11:48:51,bank_transfer,3260.5,paid
2836,2505,2024-10-17 00:43:09,wallet,1099.3,paid
2837,2505,2025-02-03 16:45:07,bank_transfer,1099.3,paid
2838,2506,2024-03-06 04:08:16,bank_transfer,856.7,paid
2839,2506,2024-06-16 18:30:18,bank_transfer,1539.52,refunded
2840,2507,2025-11-15 00:32:20,card,1247.66,paid
2841,2508,2023-11-22 00:10:24,card,5070.17,paid
2842,2509,2023-07-04 18:19:37,card,2929.9,paid
2843,2510,2024-02-05 18:54:51,card,2166.23,paid
2844,2511,2023-10-16 13:24:47,card,1859.24,paid
2845,2512,2023-12-01 16:06:56,card,379.82,paid
2846,2512,2024-12-23 17:54:22,paypal,379.82,paid
2847,2513,2025-10-25 19:36:31,card,648.21,paid
2848,2513,2025-05-05 03:01:46,card,648.21,paid
2849,2514,2025-10-01 13:23:45,wallet,1868.3,paid
2850,2515,2025-02-10 18:31:06,card,2022.18,paid
2851,2516,2025-01-08 13:53:42,paypal,1034.95,paid
2852,2516,2023-05-28 01:47:59,card,1350.35,refunded
2853,2517,2024-12-04 23:26:54,card,2845.19,paid
2854,2518,2024-03-12 14:18:39,card,3164.73,paid
2855,2519,2024-08-12 18:11:13,card,1720.17,failed
2856,2520,2023-01-21 08:43:34,paypal,1024.11,failed
2857,2521,2023-06-16 00:44:30,card,296.66,chargeback
2858,2522,2025-04-02 01:13:44,wallet,592.68,paid
2859,2523,2025-03-28 11:22:42,card,1806.49,paid
2860,2524,2024-09-03 07:39:43,card,2378.13,paid
2861,2525,2025-05-23 10:54:59,bank_transfer,575.47,failed
2862,2526,2025-07-01 12:03:50,bank_transfer,1977.3,paid
2863,2527,2024-05-18 01:16:51,card,782.04,refunded
2864,2528,2024-06-02 02:22:22,card,304.4,paid
2865,2528,2023-02-04 06:12:05,paypal,304.4,paid
2866,2529,2024-11-09 14:44:22,card,1644.24,paid
2867,2530,2025-03-19 20:56:44,card,1811.04,paid
2868,2531,2025-08-12 19:17:30,card,1926.76,paid
2869,2532,2025-07-14 01:42:55,card,414.84,failed
2870,2533,2024-12-30 01:23:33,card,211.16,paid
2871,2534,2023-04-13 05:46:59,card,1740.15,paid
2872,2535,2023-11-13 03:23:57,paypal,1177.13,paid
2873,2536,2023-11-13 02:35:55,card,66.38,paid
2874,2537,2024-01-02 04:38:05,bank_transfer,3904.49,paid
2875,2538,2025-11-14 07:08:20,card,4367.16,paid
2876,2539,2025-09-24 02:57:35,card,3771.71,paid
2877,2540,2025-03-18 11:23:02,card,403.16,paid
2878,2541,2025-09-26 09:16:40,card,295.42,failed
2879,2542,2025-03-25 04:06:19,card,2706.66,paid
2880,2543,2024-05-14 22:09:57,wallet,2235.81,paid
2881,2544,2024-02-09 20:48:05,paypal,3240.52,paid
2882,2545,2025-11-21 03:43:15,paypal,2961.7,paid
2883,2546,2024-12-23 12:38:08,card,5263.32,paid
2884,2547,2023-05-16 11:35:41,card,2270.18,paid
2885,2548,2024-09-16 07:29:34,paypal,873.94,paid
2886,2548,2025-08-12 11:14:36,paypal,873.94,paid
2887,2549,2025-07-04 11:27:24,card,111.04,failed
2888,2550,2024-10-26 04:33:27,card,653.36,paid
2889,2551,2023-10-24 15:34:51,card,199.35,paid
2890,2552,2023-08-02 00:08:05,bank_transfer,244.97,paid
2891,2552,2025-09-15 09:57:23,card,244.97,paid
2892,2553,2023-10-26 09:37:21,paypal,10.44,refunded
2893,2554,2024-07-12 17:27:07,card,1807.84,paid
2894,2555,2024-11-16 16:37:56,paypal,1378.36,paid
2895,2556,2023-03-19 13:05:15,wallet,1813.34,paid
2896,2557,2025-01-31 01:39:57,wallet,841.37,refunded
2897,2558,2025-01-06 23:29:03,bank_transfer,228.85,paid
2898,2559,2025-11-11 15:26:44,card,2667.57,refunded
2899,2560,2025-06-12 13:52:44,card,188.98,refunded
2900,2561,2024-03-01 05:01:31,card,2398.81,chargeback
2901,2562,2024-07-18 10:03:38,card,1999.51,paid
2902,2563,2023-08-11 06:51:10,paypal,31.0,failed
2903,2563,2023-10-03 09:28:36,card,718.81,paid
2904,2564,2024-04-15 07:37:55,card,1240.88,refunded
2905,2564,2023-04-30 03:50:09,card,1493.31,chargeback
2906,2565,2023-04-08 20:58:02,card,2664.93,paid
2907,2566,2025-06-16 08:44:31,card,178.66,failed
2908,2566,2025-01-11 03:32:53,card,251.48,refunded
2909,2567,2025-05-17 10:40:10,paypal,1530.09,paid
2910,2568,2025-02-09 16:16:24,card,51.16,failed
2911,2569,2025-04-26 10:41:10,wallet,1502.8,paid
