event_id,session_id,user_id,event_time,event_name,product_id
27398,5487,317,2025-10-16 07:15:20,view_product,28
27399,5487,317,2025-10-16 06:41:20,start_checkout,72
27400,5488,5,2023-07-09 08:20:05,view_product,182
27401,5488,5,2023-07-09 08:24:05,start_checkout,247
27402,5488,5,2023-07-09 08:30:05,view_product,55
27403,5488,5,2023-07-09 08:47:05,view_product,76
27404,5488,5,2023-07-09 08:24:05,view_product,78
27405,5488,5,2023-07-09 08:50:05,start_checkout,107
27406,5488,5,2023-07-09 08:50:05,view_product,164
27407,5489,91,2025-05-03 08:35:48,view_product,4
27408,5489,91,2025-05-03 08:38:48,add_to_cart,2
27409,5489,91,2025-05-03 08:45:48,start_checkout,229
27410,5489,91,2025-05-03 08:59:48,purchase,113
27411,5489,91,2025-05-03 08:47:48,add_to_cart,3
27412,5489,91,2025-05-03 08:55:48,add_to_cart,200
27413,5490,14,2024-10-19 18:07:44,view_product,233
27414,5490,14,2024-10-19 18:08:44,add_to_cart,232
27415,5490,14,2024-10-19 18:25:44,start_checkout,192
27416,5490,14,2024-10-19 18:34:44,view_product,135
27417,5490,14,2024-10-19 18:43:44,view_product,115
27418,5490,14,2024-10-19 18:27:44,add_to_cart,64
27419,5491,18,2024-12-09 02:40:18,view_product,247
27420,5491,18,2024-12-09 02:47:18,add_to_cart,16
27421,5492,525,2023-10-22 17:51:35,view_product,228
27422,5492,525,2023-10-22 17:57:35,add_to_cart,246
27423,5492,525,2023-10-22 17:59:35,view_product,249
27424,5492,525,2023-10-22 17:54:35,start_checkout,213
27425,5492,525,2023-10-22 18:15:35,view_product,112
27426,5493,340,2025-04-19 13:32:07,view_product,58
27427,5493,340,2025-04-19 13:41:07,add_to_cart,197
27428,5493,340,2025-04-19 13:40:07,purchase,
27429,5494,41,2025-06-05 23:41:49,view_product,70
27430,5494,41,2025-06-05 23:42:49,start_checkout,45
27431,5494,41,2025-06-05 23:53:49,purchase,
27432,5494,41,2025-06-06 00:08:49,view_product,58
27433,5494,41,2025-06-05 23:53:49,view_product,130
27434,5495,245,2024-09-04 23:31:52,view_product,184
27435,5495,245,2024-09-04 23:38:52,add_to_cart,233
27436,5495,245,2024-09-04 23:43:52,start_checkout,12
27437,5495,245,2024-09-04 23:46:52,view_product,72
27438,5496,10,2024-07-26 10:03:33,view_product,80
27439,5496,10,2024-07-26 10:07:33,add_to_cart,13
27440,5496,10,2024-07-26 10:17:33,view_product,244
27441,5496,10,2024-07-26 10:21:33,start_checkout,5
27442,5496,10,2024-07-26 10:19:33,purchase,
27443,5496,10,2024-07-26 10:13:33,add_to_cart,235
27444,5497,148,2025-09-25 12:50:27,view_product,11
27445,5497,148,2025-09-25 12:58:27,add_to_cart,228
27446,5498,473,2024-12-28 23:57:02,view_product,36
27447,5498,473,2024-12-29 00:01:02,add_to_cart,188
27448,5498,473,2024-12-29 00:13:02,view_product,91
27449,5498,473,2024-12-29 00:06:02,start_checkout,256
27450,5498,473,2024-12-29 00:25:02,add_to_cart,29
27451,5498,473,2024-12-29 00:37:02,view_product,232
27452,5498,473,2024-12-29 00:33:02,view_product,187
27453,5499,396,2024-11-19 10:33:40,view_product,85
27454,5499,396,2024-11-19 10:38:40,add_to_cart,196
27455,5499,396,2024-11-19 10:47:40,start_checkout,155
27456,5499,396,2024-11-19 10:45:40,view_product,50
27457,5499,396,2024-11-19 10:57:40,start_checkout,187
27458,5499,396,2024-11-19 10:58:40,view_product,75
27459,5500,391,2023-08-21 19:30:11,view_product,102
27460,5500,391,2023-08-21 19:36:11,view_product,178
27461,5501,395,2025-02-16 01:16:31,view_product,120
27462,5501,395,2025-02-16 01:20:31,add_to_cart,242
27463,5501,395,2025-02-16 01:34:31,view_product,21
27464,5502,88,2025-09-09 22:28:52,view_product,121
27465,5502,88,2025-09-09 22:32:52,start_checkout,36
27466,5502,88,2025-09-09 22:30:52,view_product,165
27467,5502,88,2025-09-09 22:37:52,view_product,224
27468,5503,448,2024-04-28 21:44:36,view_product,15
27469,5503,448,2024-04-28 21:46:36,view_product,191
27470,5504,250,2024-08-18 19:25:55,view_product,139
27471,5504,250,2024-08-18 19:28:55,start_checkout,190
27472,5504,250,2024-08-18 19:33:55,add_to_cart,229
27473,5504,250,2024-08-18 19:34:55,view_product,94
27474,5504,250,2024-08-18 19:57:55,view_product,63
27475,5505,116,2025-09-13 03:57:33,view_product,69
27476,5505,116,2025-09-13 04:05:33,start_checkout,202
27477,5505,116,2025-09-13 04:13:33,view_product,145
27478,5505,116,2025-09-13 04:18:33,purchase,
27479,5505,116,2025-09-13 04:29:33,view_product,186
27480,5506,329,2025-03-05 05:56:48,view_product,164
27481,5506,329,2025-03-05 06:05:48,start_checkout,5
27482,5506,329,2025-03-05 06:12:48,view_product,98
27483,5506,329,2025-03-05 06:02:48,add_to_cart,62
27484,5506,329,2025-03-05 06:16:48,add_to_cart,189
27485,5506,329,2025-03-05 06:41:48,view_product,28
27486,5506,329,2025-03-05 06:44:48,view_product,80
27487,5507,5,2024-04-15 09:48:11,view_product,68
27488,5507,5,2024-04-15 09:57:11,add_to_cart,128
27489,5507,5,2024-04-15 09:58:11,purchase,2
27490,5507,5,2024-04-15 10:15:11,purchase,245
27491,5507,5,2024-04-15 10:08:11,view_product,92
27492,5507,5,2024-04-15 09:58:11,view_product,87
27493,5508,371,2024-04-29 01:19:19,view_product,56
27494,5508,371,2024-04-29 01:22:19,add_to_cart,219
27495,5508,371,2024-04-29 01:35:19,start_checkout,97
27496,5509,403,2025-11-19 08:46:23,view_product,225
27497,5509,403,2025-11-19 08:52:23,view_product,125
27498,5509,403,2025-11-19 08:58:23,view_product,87
27499,5509,403,2025-11-19 09:01:23,view_product,40
27500,5509,403,2025-11-19 09:14:23,view_product,177
27501,5509,403,2025-11-19 09:31:23,add_to_cart,201
27502,5510,330,2024-11-08 18:20:59,view_product,220
27503,5510,330,2024-11-08 18:25:59,view_product,135
27504,5510,330,2024-11-08 18:32:59,view_product,62
27505,5511,388,2023-06-20 15:23:44,view_product,118
27506,5511,388,2023-06-20 15:25:44,add_to_cart,112
27507,5511,388,2023-06-20 15:35:44,view_product,254
27508,5511,388,2023-06-20 15:38:44,view_product,157
27509,5511,388,2023-06-20 15:31:44,add_to_cart,152
27510,5511,388,2023-06-20 16:08:44,add_to_cart,212
27511,5512,123,2025-09-06 07:56:33,view_product,89
27512,5512,123,2025-09-06 07:58:33,add_to_cart,76
27513,5512,123,2025-09-06 08:00:33,start_checkout,176
27514,5512,123,2025-09-06 08:11:33,view_product,1
27515,5512,123,2025-09-06 08:04:33,view_product,63
27516,5512,123,2025-09-06 08:16:33,add_to_cart,25
27517,5512,123,2025-09-06 08:20:33,view_product,36
27518,5512,123,2025-09-06 08:03:33,view_product,168
27519,5513,109,2024-02-29 12:53:02,view_product,12
27520,5513,109,2024-02-29 12:56:02,start_checkout,158
27521,5513,109,2024-02-29 12:59:02,view_product,129
27522,5513,109,2024-02-29 13:11:02,view_product,14
27523,5514,571,2024-02-28 16:13:07,view_product,33
27524,5514,571,2024-02-28 16:18:07,start_checkout,144
27525,5514,571,2024-02-28 16:31:07,purchase,
27526,5514,571,2024-02-28 16:37:07,view_product,35
27527,5514,571,2024-02-28 16:41:07,purchase,189
27528,5514,571,2024-02-28 16:58:07,view_product,95
27529,5515,565,2025-04-16 14:33:31,view_product,45
27530,5515,565,2025-04-16 14:40:31,start_checkout,130
27531,5515,565,2025-04-16 14:37:31,add_to_cart,155
27532,5515,565,2025-04-16 14:36:31,start_checkout,3
27533,5515,565,2025-04-16 14:41:31,purchase,30
27534,5515,565,2025-04-16 14:48:31,view_product,3
27535,5515,565,2025-04-16 14:45:31,view_product,9
27536,5515,565,2025-04-16 15:22:31,view_product,247
27537,5516,543,2023-03-06 08:16:07,view_product,154
27538,5516,543,2023-03-06 08:19:07,view_product,157
27539,5516,543,2023-03-06 08:26:07,add_to_cart,65
27540,5516,543,2023-03-06 08:25:07,view_product,190
27541,5516,543,2023-03-06 08:20:07,add_to_cart,95
27542,5516,543,2023-03-06 08:56:07,view_product,150
27543,5517,186,2024-03-31 15:35:33,view_product,170
27544,5517,186,2024-03-31 15:40:33,add_to_cart,161
27545,5517,186,2024-03-31 15:43:33,start_checkout,227
27546,5517,186,2024-03-31 15:47:33,add_to_cart,121
27547,5517,186,2024-03-31 15:51:33,view_product,157
27548,5517,186,2024-03-31 15:50:33,view_product,179
27549,5517,186,2024-03-31 15:53:33,view_product,4
27550,5517,186,2024-03-31 15:42:33,view_product,249
27551,5518,181,2024-04-09 21:42:37,view_product,167
27552,5518,181,2024-04-09 21:48:37,purchase,230
27553,5518,181,2024-04-09 21:46:37,view_product,12
27554,5518,181,2024-04-09 22:03:37,add_to_cart,92
27555,5518,181,2024-04-09 22:10:37,start_checkout,175
27556,5519,594,2025-01-15 17:41:27,view_product,109
27557,5519,594,2025-01-15 17:48:27,add_to_cart,110
27558,5519,594,2025-01-15 17:55:27,start_checkout,188
27559,5519,594,2025-01-15 18:05:27,purchase,249
27560,5520,255,2023-09-07 12:42:13,view_product,23
27561,5520,255,2023-09-07 12:49:13,add_to_cart,117
27562,5520,255,2023-09-07 12:58:13,add_to_cart,137
27563,5520,255,2023-09-07 13:00:13,start_checkout,228
27564,5520,255,2023-09-07 13:18:13,add_to_cart,125
27565,5521,199,2024-03-18 01:56:14,view_product,203
27566,5521,199,2024-03-18 01:57:14,start_checkout,240
27567,5521,199,2024-03-18 02:14:14,view_product,101
27568,5521,199,2024-03-18 02:11:14,purchase,
27569,5521,199,2024-03-18 02:28:14,view_product,188
27570,5521,199,2024-03-18 02:21:14,view_product,238
27571,5521,199,2024-03-18 02:20:14,view_product,244
27572,5522,334,2025-03-18 08:18:24,view_product,13
27573,5522,334,2025-03-18 08:26:24,add_to_cart,89
27574,5522,334,2025-03-18 08:34:24,purchase,
27575,5523,67,2023-05-12 13:49:52,view_product,179
27576,5523,67,2023-05-12 13:52:52,add_to_cart,79
27577,5523,67,2023-05-12 14:01:52,start_checkout,167
27578,5523,67,2023-05-12 13:58:52,start_checkout,2
27579,5523,67,2023-05-12 14:21:52,purchase,
27580,5523,67,2023-05-12 14:19:52,add_to_cart,26
27581,5524,80,2025-04-14 01:07:24,view_product,172
27582,5524,80,2025-04-14 01:09:24,start_checkout,110
27583,5524,80,2025-04-14 01:11:24,view_product,191
27584,5524,80,2025-04-14 01:13:24,purchase,
27585,5524,80,2025-04-14 01:15:24,view_product,230
27586,5525,169,2023-01-31 20:48:14,view_product,132
27587,5525,169,2023-01-31 20:55:14,add_to_cart,183
27588,5525,169,2023-01-31 21:06:14,view_product,210
27589,5525,169,2023-01-31 21:06:14,view_product,7
27590,5525,169,2023-01-31 21:12:14,add_to_cart,224
27591,5525,169,2023-01-31 21:08:14,view_product,73
27592,5525,169,2023-01-31 21:30:14,view_product,235
27593,5525,169,2023-01-31 21:16:14,view_product,41
27594,5526,138,2024-02-18 15:38:23,view_product,175
27595,5526,138,2024-02-18 15:41:23,add_to_cart,252
27596,5526,138,2024-02-18 15:44:23,purchase,62
27597,5526,138,2024-02-18 15:50:23,view_product,159
27598,5527,220,2025-01-26 08:36:44,view_product,18
27599,5527,220,2025-01-26 08:43:44,view_product,162
27600,5527,220,2025-01-26 08:42:44,add_to_cart,121
27601,5527,220,2025-01-26 08:48:44,view_product,189
27602,5527,220,2025-01-26 09:04:44,view_product,14
27603,5528,411,2023-10-18 10:21:05,view_product,202
27604,5528,411,2023-10-18 10:29:05,purchase,
27605,5529,54,2025-01-30 17:13:01,view_product,26
27606,5529,54,2025-01-30 17:14:01,add_to_cart,16
27607,5529,54,2025-01-30 17:27:01,start_checkout,136
27608,5529,54,2025-01-30 17:28:01,purchase,104
27609,5529,54,2025-01-30 17:17:01,add_to_cart,194
27610,5530,368,2024-01-01 21:30:11,view_product,28
27611,5530,368,2024-01-01 21:32:11,purchase,220
27612,5530,368,2024-01-01 21:36:11,add_to_cart,83
27613,5530,368,2024-01-01 21:42:11,start_checkout,11
27614,5530,368,2024-01-01 21:50:11,view_product,135
27615,5530,368,2024-01-01 22:00:11,view_product,162
27616,5530,368,2024-01-01 22:12:11,add_to_cart,230
27617,5530,368,2024-01-01 22:33:11,add_to_cart,66
27618,5531,516,2023-07-10 14:55:24,view_product,94
27619,5531,516,2023-07-10 15:03:24,start_checkout,156
27620,5531,516,2023-07-10 15:07:24,view_product,112
27621,5531,516,2023-07-10 15:10:24,view_product,113
27622,5531,516,2023-07-10 14:59:24,view_product,162
27623,5531,516,2023-07-10 15:25:24,add_to_cart,113
27624,5531,516,2023-07-10 15:07:24,add_to_cart,97
27625,5532,196,2023-12-26 18:52:40,view_product,207
27626,5532,196,2023-12-26 18:56:40,start_checkout,2
27627,5532,196,2023-12-26 19:00:40,view_product,112
27628,5532,196,2023-12-26 18:55:40,view_product,258
27629,5532,196,2023-12-26 19:24:40,view_product,27
27630,5533,11,2024-06-30 03:22:47,view_product,204
27631,5533,11,2024-06-30 03:25:47,add_to_cart,17
27632,5533,11,2024-06-30 03:32:47,start_checkout,203
27633,5534,557,2025-03-02 22:25:29,view_product,193
27634,5534,557,2025-03-02 22:33:29,start_checkout,208
27635,5534,557,2025-03-02 22:35:29,purchase,112
27636,5534,557,2025-03-02 22:43:29,view_product,43
27637,5534,557,2025-03-02 22:49:29,start_checkout,129
27638,5534,557,2025-03-02 23:05:29,add_to_cart,21
27639,5534,557,2025-03-02 22:37:29,add_to_cart,172
27640,5535,173,2025-08-27 11:41:58,view_product,240
27641,5535,173,2025-08-27 11:46:58,add_to_cart,17
27642,5535,173,2025-08-27 11:49:58,purchase,209
27643,5535,173,2025-08-27 12:02:58,purchase,
27644,5535,173,2025-08-27 12:01:58,view_product,88
27645,5535,173,2025-08-27 12:26:58,view_product,33
27646,5535,173,2025-08-27 12:23:58,view_product,57
27647,5535,173,2025-08-27 12:37:58,view_product,145
27648,5536,203,2024-08-27 09:35:05,view_product,248
27649,5536,203,2024-08-27 09:43:05,add_to_cart,107
27650,5536,203,2024-08-27 09:41:05,purchase,
27651,5536,203,2024-08-27 09:53:05,view_product,149
27652,5536,203,2024-08-27 10:11:05,view_product,105
27653,5536,203,2024-08-27 09:40:05,start_checkout,146
27654,5536,203,2024-08-27 10:17:05,view_product,147
27655,5536,203,2024-08-27 10:03:05,view_product,201
27656,5537,404,2025-06-10 09:31:47,view_product,62
27657,5537,404,2025-06-10 09:32:47,add_to_cart,175
27658,5537,404,2025-06-10 09:47:47,view_product,257
27659,5537,404,2025-06-10 09:52:47,purchase,
27660,5537,404,2025-06-10 09:55:47,view_product,18
27661,5538,46,2024-05-20 00:08:09,view_product,51
27662,5538,46,2024-05-20 00:15:09,start_checkout,99
27663,5538,46,2024-05-20 00:14:09,view_product,235
27664,5538,46,2024-05-20 00:17:09,add_to_cart,203
27665,5538,46,2024-05-20 00:24:09,view_product,148
27666,5539,120,2023-01-18 07:12:29,view_product,109
27667,5539,120,2023-01-18 07:18:29,start_checkout,150
27668,5539,120,2023-01-18 07:24:29,add_to_cart,149
27669,5539,120,2023-01-18 07:15:29,view_product,115
27670,5539,120,2023-01-18 07:44:29,add_to_cart,21
27671,5539,120,2023-01-18 07:57:29,view_product,226
27672,5539,120,2023-01-18 08:06:29,add_to_cart,159
27673,5539,120,2023-01-18 07:26:29,view_product,198
27674,5540,585,2024-05-18 12:12:28,view_product,173
27675,5540,585,2024-05-18 12:13:28,add_to_cart,58
27676,5540,585,2024-05-18 12:18:28,start_checkout,38
27677,5540,585,2024-05-18 12:15:28,view_product,105
27678,5540,585,2024-05-18 12:32:28,start_checkout,134
27679,5540,585,2024-05-18 12:42:28,add_to_cart,137
27680,5540,585,2024-05-18 12:36:28,start_checkout,47
27681,5541,496,2025-01-07 07:48:02,view_product,243
27682,5541,496,2025-01-07 07:54:02,start_checkout,238
27683,5541,496,2025-01-07 07:50:02,add_to_cart,40
27684,5541,496,2025-01-07 07:57:02,view_product,104
27685,5541,496,2025-01-07 08:16:02,view_product,44
27686,5541,496,2025-01-07 08:08:02,view_product,208
27687,5541,496,2025-01-07 08:18:02,view_product,104
27688,5542,96,2024-07-08 20:35:55,view_product,55
27689,5542,96,2024-07-08 20:40:55,add_to_cart,109
27690,5542,96,2024-07-08 20:49:55,start_checkout,165
27691,5542,96,2024-07-08 20:50:55,purchase,
27692,5542,96,2024-07-08 20:55:55,purchase,232
27693,5542,96,2024-07-08 21:05:55,view_product,125
27694,5543,578,2023-05-06 00:43:53,view_product,15
27695,5543,578,2023-05-06 00:49:53,add_to_cart,72
27696,5543,578,2023-05-06 00:47:53,purchase,
27697,5543,578,2023-05-06 00:49:53,add_to_cart,112
27698,5544,269,2023-03-11 00:10:57,view_product,89
27699,5544,269,2023-03-11 00:17:57,add_to_cart,80
27700,5544,269,2023-03-11 00:24:57,start_checkout,247
27701,5544,269,2023-03-11 00:31:57,start_checkout,126
27702,5544,269,2023-03-11 00:26:57,view_product,70
27703,5544,269,2023-03-11 00:35:57,view_product,24
27704,5544,269,2023-03-11 00:40:57,add_to_cart,243
27705,5545,552,2024-11-29 08:07:57,view_product,66
27706,5545,552,2024-11-29 08:10:57,add_to_cart,188
27707,5545,552,2024-11-29 08:11:57,view_product,37
27708,5546,268,2023-09-24 23:43:10,view_product,160
27709,5546,268,2023-09-24 23:47:10,view_product,66
27710,5546,268,2023-09-24 23:55:10,view_product,226
27711,5546,268,2023-09-25 00:10:10,view_product,102
27712,5547,438,2024-11-16 12:31:16,view_product,41
27713,5547,438,2024-11-16 12:39:16,add_to_cart,190
27714,5548,386,2024-06-17 19:04:22,view_product,180
27715,5548,386,2024-06-17 19:06:22,add_to_cart,161
27716,5548,386,2024-06-17 19:18:22,purchase,112
27717,5548,386,2024-06-17 19:28:22,view_product,187
27718,5549,391,2025-02-04 10:49:03,view_product,53
27719,5549,391,2025-02-04 10:54:03,add_to_cart,76
27720,5550,236,2023-05-26 05:00:51,view_product,113
27721,5550,236,2023-05-26 05:04:51,start_checkout,188
27722,5550,236,2023-05-26 05:14:51,purchase,240
27723,5550,236,2023-05-26 05:12:51,start_checkout,55
27724,5550,236,2023-05-26 05:20:51,view_product,65
27725,5550,236,2023-05-26 05:05:51,view_product,233
27726,5550,236,2023-05-26 05:42:51,view_product,197
27727,5551,238,2023-03-10 23:41:27,view_product,17
27728,5551,238,2023-03-10 23:48:27,start_checkout,208
27729,5551,238,2023-03-10 23:47:27,view_product,22
27730,5551,238,2023-03-10 23:59:27,purchase,22
27731,5552,448,2024-05-24 22:46:16,view_product,232
27732,5552,448,2024-05-24 22:49:16,start_checkout,18
27733,5552,448,2024-05-24 23:02:16,view_product,106
27734,5552,448,2024-05-24 23:10:16,view_product,2
27735,5553,323,2024-11-28 16:54:24,view_product,180
27736,5553,323,2024-11-28 16:59:24,add_to_cart,32
27737,5553,323,2024-11-28 17:10:24,purchase,
27738,5553,323,2024-11-28 17:09:24,view_product,232
27739,5554,159,2025-10-16 23:12:13,view_product,174
27740,5554,159,2025-10-16 23:16:13,start_checkout,33
27741,5554,159,2025-10-16 23:28:13,view_product,64
27742,5554,159,2025-10-16 23:18:13,view_product,201
27743,5554,159,2025-10-16 23:36:13,start_checkout,255
27744,5555,268,2025-09-27 15:40:48,view_product,83
27745,5555,268,2025-09-27 15:48:48,add_to_cart,249
27746,5555,268,2025-09-27 15:54:48,start_checkout,143
27747,5556,233,2025-06-22 05:39:45,view_product,81
27748,5556,233,2025-06-22 05:48:45,view_product,104
27749,5556,233,2025-06-22 05:49:45,view_product,5
27750,5556,233,2025-06-22 06:00:45,add_to_cart,122
27751,5556,233,2025-06-22 06:07:45,view_product,36
27752,5557,85,2024-10-17 20:43:30,view_product,101
27753,5557,85,2024-10-17 20:44:30,view_product,211
27754,5557,85,2024-10-17 20:59:30,view_product,181
27755,5557,85,2024-10-17 20:52:30,view_product,191
27756,5557,85,2024-10-17 20:55:30,add_to_cart,120
27757,5557,85,2024-10-17 21:23:30,view_product,94
27758,5557,85,2024-10-17 21:25:30,add_to_cart,78
27759,5558,156,2023-04-05 16:26:22,view_product,181
27760,5558,156,2023-04-05 16:32:22,add_to_cart,198
27761,5558,156,2023-04-05 16:44:22,start_checkout,169
27762,5558,156,2023-04-05 16:47:22,purchase,
27763,5558,156,2023-04-05 16:46:22,view_product,2
27764,5559,487,2024-02-16 10:55:12,view_product,167
27765,5559,487,2024-02-16 10:57:12,add_to_cart,248
27766,5559,487,2024-02-16 10:59:12,view_product,116
27767,5559,487,2024-02-16 11:13:12,view_product,196
27768,5559,487,2024-02-16 11:27:12,add_to_cart,65
27769,5559,487,2024-02-16 11:40:12,view_product,145
27770,5560,366,2024-08-28 15:59:44,view_product,133
27771,5560,366,2024-08-28 16:04:44,add_to_cart,74
27772,5561,70,2023-04-11 10:31:11,view_product,239
27773,5561,70,2023-04-11 10:33:11,add_to_cart,173
27774,5561,70,2023-04-11 10:37:11,purchase,171
27775,5561,70,2023-04-11 10:37:11,view_product,28
27776,5561,70,2023-04-11 11:03:11,purchase,
27777,5561,70,2023-04-11 10:46:11,view_product,111
27778,5561,70,2023-04-11 10:49:11,view_product,103
27779,5561,70,2023-04-11 10:52:11,view_product,13
27780,5562,545,2024-11-10 20:30:18,view_product,72
27781,5562,545,2024-11-10 20:38:18,add_to_cart,177
27782,5562,545,2024-11-10 20:34:18,purchase,112
27783,5562,545,2024-11-10 20:57:18,start_checkout,94
27784,5563,312,2023-08-30 03:39:40,view_product,230
27785,5563,312,2023-08-30 03:42:40,start_checkout,165
27786,5563,312,2023-08-30 03:57:40,view_product,149
27787,5564,538,2024-12-09 21:21:16,view_product,188
27788,5564,538,2024-12-09 21:30:16,add_to_cart,241
27789,5564,538,2024-12-09 21:31:16,start_checkout,82
27790,5564,538,2024-12-09 21:36:16,add_to_cart,174
27791,5564,538,2024-12-09 21:29:16,view_product,55
27792,5565,407,2025-08-05 09:28:46,view_product,76
27793,5565,407,2025-08-05 09:36:46,start_checkout,22
27794,5565,407,2025-08-05 09:42:46,view_product,175
27795,5565,407,2025-08-05 09:34:46,view_product,105
27796,5565,407,2025-08-05 09:56:46,purchase,
27797,5566,243,2023-09-07 12:47:13,view_product,210
27798,5566,243,2023-09-07 12:51:13,add_to_cart,157
27799,5566,243,2023-09-07 13:05:13,start_checkout,156
27800,5566,243,2023-09-07 13:02:13,view_product,42
27801,5566,243,2023-09-07 13:07:13,view_product,7
27802,5566,243,2023-09-07 13:02:13,view_product,4
27803,5566,243,2023-09-07 13:17:13,add_to_cart,69
27804,5566,243,2023-09-07 13:01:13,view_product,251
27805,5567,410,2023-07-09 21:36:20,view_product,161
27806,5567,410,2023-07-09 21:39:20,add_to_cart,136
27807,5567,410,2023-07-09 21:44:20,view_product,111
27808,5567,410,2023-07-09 21:39:20,view_product,85
27809,5567,410,2023-07-09 21:48:20,start_checkout,209
27810,5568,48,2024-01-20 22:18:03,view_product,117
27811,5568,48,2024-01-20 22:22:03,view_product,236
27812,5568,48,2024-01-20 22:20:03,add_to_cart,184
27813,5568,48,2024-01-20 22:21:03,view_product,10
27814,5568,48,2024-01-20 22:46:03,view_product,205
27815,5568,48,2024-01-20 22:58:03,add_to_cart,203
27816,5569,522,2024-02-22 04:37:49,view_product,6
27817,5569,522,2024-02-22 04:40:49,add_to_cart,70
27818,5569,522,2024-02-22 04:47:49,view_product,252
27819,5569,522,2024-02-22 04:58:49,purchase,
27820,5569,522,2024-02-22 05:09:49,view_product,24
27821,5570,29,2024-03-24 10:02:02,view_product,258
27822,5570,29,2024-03-24 10:08:02,add_to_cart,68
27823,5570,29,2024-03-24 10:12:02,purchase,55
27824,5570,29,2024-03-24 10:11:02,view_product,223
27825,5570,29,2024-03-24 10:22:02,view_product,202
27826,5570,29,2024-03-24 10:17:02,view_product,90
27827,5570,29,2024-03-24 10:38:02,start_checkout,180
27828,5571,278,2024-07-29 23:02:11,view_product,124
27829,5571,278,2024-07-29 23:10:11,add_to_cart,228
27830,5571,278,2024-07-29 23:08:11,start_checkout,162
27831,5572,271,2024-02-23 03:39:47,view_product,205
27832,5572,271,2024-02-23 03:47:47,add_to_cart,144
27833,5572,271,2024-02-23 03:53:47,start_checkout,71
27834,5573,592,2025-11-22 20:29:39,view_product,109
27835,5573,592,2025-11-22 20:38:39,view_product,21
27836,5573,592,2025-11-22 20:41:39,view_product,17
27837,5573,592,2025-11-22 20:47:39,view_product,107
27838,5573,592,2025-11-22 21:05:39,start_checkout,203
27839,5573,592,2025-11-22 21:14:39,view_product,196
27840,5574,139,2025-01-11 01:16:52,view_product,199
27841,5574,139,2025-01-11 01:24:52,add_to_cart,93
27842,5575,257,2023-05-14 15:07:27,view_product,44
27843,5575,257,2023-05-14 15:11:27,add_to_cart,8
27844,5575,257,2023-05-14 15:25:27,start_checkout,235
27845,5575,257,2023-05-14 15:10:27,add_to_cart,123
27846,5575,257,2023-05-14 15:39:27,view_product,42
27847,5575,257,2023-05-14 15:22:27,view_product,173
27848,5575,257,2023-05-14 15:31:27,view_product,33
27849,5576,315,2025-01-30 22:32:43,view_product,136
27850,5576,315,2025-01-30 22:34:43,add_to_cart,142
27851,5576,315,2025-01-30 22:34:43,add_to_cart,104
27852,5577,370,2023-03-15 14:27:47,view_product,125
27853,5577,370,2023-03-15 14:35:47,add_to_cart,51
27854,5577,370,2023-03-15 14:29:47,purchase,
27855,5577,370,2023-03-15 14:30:47,view_product,166
27856,5577,370,2023-03-15 14:59:47,view_product,12
27857,5578,38,2023-01-08 19:58:53,view_product,111
27858,5578,38,2023-01-08 20:03:53,add_to_cart,7
27859,5578,38,2023-01-08 20:14:53,start_checkout,94
27860,5578,38,2023-01-08 20:16:53,add_to_cart,8
27861,5578,38,2023-01-08 20:10:53,add_to_cart,155
27862,5578,38,2023-01-08 20:03:53,purchase,
27863,5578,38,2023-01-08 20:28:53,add_to_cart,259
27864,5578,38,2023-01-08 20:40:53,add_to_cart,246
27865,5579,504,2023-07-21 12:33:18,view_product,48
27866,5579,504,2023-07-21 12:39:18,start_checkout,78
27867,5580,588,2023-06-05 08:54:25,view_product,43
27868,5580,588,2023-06-05 08:58:25,add_to_cart,51
27869,5580,588,2023-06-05 09:08:25,start_checkout,187
27870,5580,588,2023-06-05 09:03:25,view_product,75
27871,5580,588,2023-06-05 08:58:25,add_to_cart,185
27872,5580,588,2023-06-05 08:59:25,start_checkout,28
27873,5581,58,2023-04-03 08:47:44,view_product,14
27874,5581,58,2023-04-03 08:50:44,start_checkout,33
27875,5581,58,2023-04-03 09:01:44,add_to_cart,47
27876,5581,58,2023-04-03 09:05:44,view_product,200
27877,5582,550,2023-06-30 12:19:34,view_product,45
27878,5582,550,2023-06-30 12:23:34,add_to_cart,38
27879,5582,550,2023-06-30 12:23:34,add_to_cart,81
27880,5582,550,2023-06-30 12:22:34,start_checkout,78
27881,5582,550,2023-06-30 12:39:34,view_product,90
27882,5583,564,2025-05-29 15:54:38,view_product,116
27883,5583,564,2025-05-29 16:03:38,purchase,20
27884,5584,259,2025-10-13 12:56:47,view_product,102
27885,5584,259,2025-10-13 13:00:47,add_to_cart,132
27886,5584,259,2025-10-13 13:14:47,start_checkout,148
27887,5585,194,2024-04-14 07:39:22,view_product,221
27888,5585,194,2024-04-14 07:48:22,start_checkout,134
27889,5585,194,2024-04-14 07:41:22,view_product,92
27890,5585,194,2024-04-14 07:51:22,add_to_cart,238
27891,5585,194,2024-04-14 08:15:22,start_checkout,119
27892,5585,194,2024-04-14 08:19:22,view_product,186
27893,5585,194,2024-04-14 07:51:22,add_to_cart,27
27894,5586,246,2023-05-13 18:33:51,view_product,3
27895,5586,246,2023-05-13 18:39:51,add_to_cart,245
27896,5586,246,2023-05-13 18:41:51,view_product,39
27897,5586,246,2023-05-13 18:45:51,view_product,102
