order_item_id,order_id,product_id,quantity,unit_price,line_amount
6760,2229,149,3,311.51,934.53
6761,2230,197,4,95.47,381.88
6762,2230,162,2,199.12,398.24
6763,2230,195,3,255.64,766.92
6764,2230,253,2,559.06,1118.12
6765,2231,177,1,179.34,179.34
6766,2231,90,1,283.58,283.58
6767,2231,105,3,444.04,1332.12
6768,2232,49,2,337.09,674.18
6769,2232,211,4,510.35,2041.4
6770,2233,47,4,354.62,1418.48
6771,2233,104,3,17.84,53.52
6772,2233,57,1,381.4,381.4
6773,2233,79,2,352.15,704.3
6774,2234,134,2,233.52,467.04
6775,2234,26,3,262.62,787.86
6776,2235,37,1,375.7,375.7
6777,2235,47,3,354.62,1063.86
6778,2235,173,3,161.49,484.47
6779,2236,50,1,431.39,431.39
6780,2236,34,2,417.81,835.62
6781,2237,111,2,197.68,395.36
6782,2237,90,2,283.58,567.16
6783,2238,130,3,517.28,1551.84
6784,2238,248,3,17.88,53.64
6785,2238,53,4,259.23,1036.92
6786,2239,189,3,101.42,304.26
6787,2240,174,2,75.86,151.72
6788,2240,217,2,536.79,1073.58
6789,2240,177,1,179.34,179.34
6790,2240,81,2,377.96,755.92
6791,2240,133,2,153.34,306.68
6792,2241,213,1,323.19,323.19
6793,2241,154,3,539.09,1617.27
6794,2242,50,1,431.39,431.39
6795,2242,192,4,209.03,836.12
6796,2242,186,1,415.86,415.86
6797,2242,198,3,220.99,662.97
6798,2242,205,2,494.84,989.68
6799,2243,152,1,564.34,564.34
6800,2243,227,1,427.38,427.38
6801,2244,107,3,260.55,781.65
6802,2244,98,4,101.01,404.04
6803,2244,175,1,462.63,462.63
6804,2244,195,4,255.64,1022.56
6805,2245,117,3,570.65,1711.95
6806,2245,207,1,240.56,240.56
6807,2246,173,2,161.49,322.98
6808,2246,138,3,298.27,894.81
6809,2246,107,4,260.55,1042.2
6810,2247,244,3,561.25,1683.75
6811,2248,41,4,185.58,742.32
6812,2248,21,3,76.98,230.94
6813,2248,173,2,161.49,322.98
6814,2249,107,1,260.55,260.55
6815,2249,81,3,377.96,1133.88
6816,2249,88,1,253.39,253.39
6817,2249,170,4,168.99,675.96
6818,2249,162,4,199.12,796.48
6819,2250,63,3,592.83,1778.49
6820,2250,85,1,572.04,572.04
6821,2250,149,3,311.51,934.53
6822,2250,180,2,388.34,776.68
6823,2250,152,3,564.34,1693.02
6824,2251,55,1,546.65,546.65
6825,2252,193,2,511.37,1022.74
6826,2252,224,1,478.86,478.86
6827,2253,223,1,518.76,518.76
6828,2253,207,3,240.56,721.68
6829,2253,34,2,417.81,835.62
6830,2254,34,4,417.81,1671.24
6831,2254,190,3,584.22,1752.66
6832,2254,198,3,220.99,662.97
6833,2254,45,2,592.68,1185.36
6834,2254,50,1,431.39,431.39
6835,2255,242,1,466.86,466.86
6836,2255,53,2,259.23,518.46
6837,2256,2,1,171.2,171.2
6838,2256,47,2,354.62,709.24
6839,2256,40,3,124.25,372.75
6840,2256,16,4,268.26,1073.04
6841,2257,34,1,417.81,417.81
6842,2257,110,3,176.77,530.31
6843,2257,8,1,94.41,94.41
6844,2257,193,3,511.37,1534.11
6845,2258,149,2,311.51,623.02
6846,2258,92,3,321.81,965.43
6847,2258,146,2,34.98,69.96
6848,2259,206,2,492.66,985.32
6849,2259,215,4,109.57,438.28
6850,2260,94,1,456.5,456.5
6851,2260,41,1,185.58,185.58
6852,2260,172,3,133.93,401.79
6853,2260,103,2,338.4,676.8
6854,2261,129,1,10.02,10.02
6855,2261,228,2,551.86,1103.72
6856,2262,133,4,153.34,613.36
6857,2262,212,4,119.6,478.4
6858,2262,94,2,456.5,913.0
6859,2263,107,4,260.55,1042.2
6860,2264,166,3,290.31,870.93
6861,2264,56,3,531.17,1593.51
6862,2265,33,2,372.26,744.52
6863,2266,79,3,352.15,1056.45
6864,2267,188,4,591.16,2364.64
6865,2267,102,2,547.33,1094.66
6866,2267,163,1,247.12,247.12
6867,2268,61,1,444.06,444.06
6868,2268,23,1,159.28,159.28
6869,2268,93,3,550.61,1651.83
6870,2269,47,2,354.62,709.24
6871,2269,250,1,412.89,412.89
6872,2269,93,4,550.61,2202.44
6873,2269,159,3,183.98,551.94
6874,2270,31,1,410.12,410.12
6875,2270,227,4,427.38,1709.52
6876,2270,184,3,529.63,1588.89
6877,2270,40,3,124.25,372.75
6878,2270,75,1,554.71,554.71
6879,2271,76,3,370.97,1112.91
6880,2271,209,3,104.92,314.76
6881,2272,131,3,25.7,77.1
6882,2273,66,1,392.12,392.12
6883,2273,73,1,194.31,194.31
6884,2273,256,1,253.31,253.31
6885,2273,205,1,494.84,494.84
6886,2274,142,2,187.77,375.54
6887,2275,33,2,372.26,744.52
6888,2275,105,2,444.04,888.08
6889,2275,65,1,390.04,390.04
6890,2275,44,4,407.35,1629.4
6891,2275,30,1,128.44,128.44
6892,2276,243,3,31.73,95.19
6893,2276,34,4,417.81,1671.24
6894,2276,200,2,380.78,761.56
6895,2276,230,2,402.05,804.1
6896,2277,248,4,17.88,71.52
6897,2278,72,3,162.2,486.6
6898,2279,150,3,485.34,1456.02
6899,2279,45,3,592.68,1778.04
6900,2279,121,1,332.64,332.64
6901,2279,177,1,179.34,179.34
6902,2280,130,3,517.28,1551.84
6903,2280,194,2,500.87,1001.74
6904,2280,41,3,185.58,556.74
6905,2280,256,3,253.31,759.93
6906,2280,150,1,485.34,485.34
6907,2281,129,4,10.02,40.08
6908,2282,40,3,124.25,372.75
6909,2283,106,2,438.05,876.1
6910,2283,253,3,559.06,1677.18
6911,2283,145,4,252.82,1011.28
6912,2284,45,3,592.68,1778.04
6913,2284,163,1,247.12,247.12
6914,2284,67,2,282.77,565.54
6915,2285,25,1,393.9,393.9
6916,2285,69,4,253.34,1013.36
6917,2285,153,1,519.5,519.5
6918,2286,11,4,161.56,646.24
6919,2286,68,4,575.07,2300.28
6920,2286,124,3,111.96,335.88
6921,2287,203,3,251.83,755.49
6922,2288,38,3,78.1,234.3
6923,2288,114,2,267.9,535.8
6924,2288,129,2,10.02,20.04
6925,2288,136,1,437.36,437.36
6926,2289,214,4,43.92,175.68
6927,2289,254,2,590.4,1180.8
6928,2289,56,4,531.17,2124.68
6929,2289,198,1,220.99,220.99
6930,2289,28,3,33.37,100.11
6931,2290,221,1,26.22,26.22
6932,2290,131,4,25.7,102.8
6933,2291,121,2,332.64,665.28
6934,2291,107,2,260.55,521.1
6935,2291,132,2,599.39,1198.78
6936,2291,206,4,492.66,1970.64
6937,2292,105,2,444.04,888.08
6938,2292,157,2,232.5,466.0
6939,2292,161,3,387.52,1162.56
6940,2293,117,2,570.65,1141.3
6941,2293,100,2,456.52,913.04
6942,2293,232,4,244.4,977.6
6943,2294,237,1,29.96,29.96
6944,2294,177,3,179.34,538.02
6945,2294,63,3,592.83,1778.49
6946,2295,216,2,498.45,996.9
6947,2295,33,4,372.26,1489.04
6948,2296,33,4,372.26,1489.04
6949,2296,217,3,536.79,1610.37
6950,2296,243,1,31.73,31.73
6951,2296,140,4,46.57,186.28
6952,2296,166,2,290.31,580.62
6953,2297,82,2,425.51,851.02
6954,2297,221,2,26.22,52.44
6955,2298,115,2,447.5,895.0
6956,2299,189,1,101.42,101.42
6957,2299,116,1,33.69,33.69
6958,2300,230,4,402.05,1608.2
6959,2300,106,3,438.05,1314.15
6960,2300,103,3,338.4,1015.2
6961,2300,57,2,381.4,762.8
6962,2300,162,4,199.12,796.48
6963,2301,2,3,171.2,513.6
6964,2301,28,4,33.37,133.48
6965,2301,16,2,268.26,536.52
6966,2301,206,2,492.66,985.32
6967,2301,218,2,261.15,522.3
6968,2302,76,1,370.97,370.97
6969,2302,112,1,77.62,77.62
6970,2302,219,1,10.83,10.83
6971,2302,50,2,431.39,862.78
6972,2303,250,2,412.89,825.78
6973,2303,216,3,498.45,1495.35
6974,2304,212,4,119.6,478.4
6975,2304,168,4,127.6,510.4
6976,2304,224,4,478.86,1915.44
6977,2305,114,4,267.9,1071.6
6978,2305,153,2,519.5,1039.0
6979,2305,195,4,255.64,1022.56
6980,2305,1,1,514.08,514.08
6981,2305,183,2,361.23,722.46
6982,2306,183,3,361.23,1083.69
6983,2306,63,4,592.83,2371.32
6984,2306,37,3,375.7,1127.1
6985,2307,214,3,43.92,131.76
6986,2308,171,1,416.13,416.13
6987,2309,112,4,77.62,310.48
6988,2309,34,1,417.81,417.81
6989,2309,106,1,438.05,438.05
6990,2309,15,4,67.37,269.48
6991,2309,108,4,13.81,55.24
6992,2310,118,4,567.33,2269.32
6993,2310,102,4,547.33,2189.32
6994,2311,242,4,466.86,1867.44
6995,2311,59,2,39.85,79.7
6996,2311,180,1,388.34,388.34
6997,2311,42,2,460.23,920.46
6998,2311,249,3,150.87,452.61
6999,2312,143,4,353.43,1413.72
7000,2312,111,2,197.68,395.36
7001,2312,31,3,410.12,1230.36
7002,2312,35,2,318.5,637.0
7003,2312,136,4,437.36,1749.44
7004,2313,171,4,416.13,1664.52
7005,2313,115,4,447.5,1790.0
7006,2313,20,3,536.81,1610.43
7007,2313,26,3,262.62,787.86
7008,2314,95,4,494.09,1976.36
7009,2314,166,4,290.31,1161.24
7010,2314,40,1,124.25,124.25
7011,2314,53,4,259.23,1036.92
7012,2315,57,3,381.4,1144.2
7013,2315,71,2,461.42,922.84
7014,2316,237,4,29.96,119.84
7015,2316,199,2,595.74,1191.48
7016,2316,41,4,185.58,742.32
7017,2316,61,1,444.06,444.06
7018,2317,30,3,128.44,385.32
7019,2317,180,1,388.34,388.34
7020,2318,228,4,551.86,2207.44
7021,2318,195,3,255.64,766.92
7022,2318,180,3,388.34,1165.02
7023,2319,97,4,126.5,506.0
7024,2319,192,4,209.03,836.12
7025,2319,202,1,535.78,535.78
7026,2319,53,2,259.23,518.46
7027,2319,54,3,116.44,349.32
7028,2320,83,1,15.57,15.57
7029,2320,190,2,584.22,1168.44
7030,2320,163,3,247.12,741.36
7031,2320,103,1,338.4,338.4
7032,2321,181,3,329.56,988.68
7033,2321,99,4,539.1,2156.4
7034,2321,168,4,127.6,510.4
7035,2322,62,4,39.52,158.08
7036,2322,40,4,124.25,497.0
7037,2322,30,1,128.44,128.44
7038,2322,138,4,298.27,1193.08
7039,2323,44,3,407.35,1222.05
7040,2323,114,3,267.9,803.7
7041,2323,78,3,516.73,1550.19
7042,2323,42,2,460.23,920.46
7043,2324,221,4,26.22,104.88
7044,2324,94,3,456.5,1369.5
7045,2324,180,3,388.34,1165.02
7046,2324,35,4,318.5,1274.0
7047,2324,65,1,390.04,390.04
7048,2325,124,4,111.96,447.84
7049,2325,75,2,554.71,1109.42
7050,2326,149,4,311.51,1246.04
7051,2326,213,3,323.19,969.57
7052,2326,124,3,111.96,335.88
7053,2326,28,2,33.37,66.74
7054,2327,113,1,494.32,494.32
7055,2327,14,2,120.45,240.9
7056,2327,154,4,539.09,2156.36
7057,2327,253,1,559.06,559.06
7058,2327,102,4,547.33,2189.32
7059,2328,232,1,244.4,244.4
7060,2328,66,4,392.12,1568.48
7061,2328,221,1,26.22,26.22
7062,2328,257,2,18.49,36.98
7063,2328,107,4,260.55,1042.2
7064,2329,169,2,275.98,551.96
7065,2330,70,2,24.95,49.9
7066,2330,249,3,150.87,452.61
7067,2330,52,1,283.48,283.48
7068,2330,21,4,76.98,307.92
7069,2330,211,4,510.35,2041.4
7070,2331,154,4,539.09,2156.36
7071,2332,140,2,46.57,93.14
7072,2332,30,2,128.44,256.88
7073,2332,47,1,354.62,354.62
7074,2332,233,1,452.02,452.02
7075,2332,94,2,456.5,913.0
7076,2333,236,4,329.05,1316.2
7077,2333,119,2,436.32,872.64
7078,2334,125,4,551.8,2207.2
7079,2334,169,4,275.98,1103.92
7080,2335,134,3,233.52,700.56
7081,2335,174,1,75.86,75.86
7082,2335,94,2,456.5,913.0
7083,2335,32,2,31.57,63.14
7084,2336,81,2,377.96,755.92
7085,2336,54,2,116.44,232.88
7086,2336,164,2,168.06,336.12
7087,2336,153,1,519.5,519.5
7088,2336,147,1,318.11,318.11
7089,2337,59,1,39.85,39.85
7090,2337,40,4,124.25,497.0
7091,2337,133,1,153.34,153.34
7092,2337,94,3,456.5,1369.5
7093,2337,2,1,171.2,171.2
7094,2338,242,1,466.86,466.86
7095,2339,130,1,517.28,517.28
7096,2340,254,3,590.4,1771.2
7097,2340,217,4,536.79,2147.16
7098,2340,163,4,247.12,988.48
7099,2341,249,4,150.87,603.48
7100,2341,225,3,558.36,1675.08
7101,2341,84,1,320.71,320.71
7102,2341,1,2,514.08,1028.16
7103,2341,159,2,183.98,367.96
7104,2342,203,1,251.83,251.83
7105,2342,235,2,140.1,280.2
7106,2342,162,1,199.12,199.12
7107,2342,212,2,119.6,239.2
7108,2342,258,2,475.08,950.16
7109,2343,195,3,255.64,766.92
7110,2343,51,3,491.44,1474.32
7111,2344,13,1,595.55,595.55
7112,2344,193,1,511.37,511.37
7113,2344,83,3,15.57,46.71
7114,2345,40,3,124.25,372.75
7115,2345,45,3,592.68,1778.04
7116,2345,206,3,492.66,1477.98
7117,2346,139,2,40.88,81.76
7118,2346,257,3,18.49,55.47
7119,2347,57,3,381.4,1144.2
7120,2347,84,1,320.71,320.71
7121,2347,133,1,153.34,153.34
7122,2347,152,3,564.34,1693.02
7123,2347,60,1,456.04,456.04
7124,2348,145,3,252.82,758.46
7125,2348,154,3,539.09,1617.27
7126,2348,111,2,197.68,394.36
7127,2348,16,4,268.26,1073.04
7128,2348,174,1,75.86,75.86
7129,2349,229,1,395.35,395.35
7130,2349,73,2,194.31,388.62
7131,2349,140,1,46.57,46.57
7132,2349,70,2,24.95,49.9
7133,2349,144,1,412.85,412.85
7134,2350,220,1,238.15,238.15
7135,2351,234,4,432.94,1731.76
7136,2351,212,1,119.6,119.6
7137,2351,199,4,595.74,2382.96
7138,2351,21,2,76.98,153.96
7139,2351,206,4,492.66,1970.64
7140,2352,4,3,40.54,121.62
7141,2352,203,2,251.83,503.66
7142,2352,22,1,226.51,226.51
7143,2352,70,2,24.95,49.9
7144,2353,45,1,592.68,592.68
7145,2353,121,2,332.64,665.28
7146,2353,172,4,133.93,535.72
7147,2354,35,3,318.5,955.5
7148,2354,250,1,412.89,412.89
7149,2354,211,2,510.35,1020.7
7150,2354,198,2,220.99,441.98
7151,2355,167,1,211.16,211.16
7152,2355,36,3,221.08,663.24
7153,2355,260,1,243.61,243.61
7154,2355,232,2,244.4,488.8
7155,2356,180,1,388.34,388.34
7156,2356,172,1,133.93,133.93
7157,2356,164,4,168.06,672.24
7158,2356,108,1,13.81,13.81
7159,2356,13,3,595.55,1786.65
7160,2357,250,4,412.89,1651.56
7161,2357,4,2,40.54,81.08
7162,2357,85,1,572.04,572.04
7163,2358,124,4,111.96,447.84
7164,2359,84,3,320.71,962.13
7165,2359,16,4,268.26,1073.04
7166,2359,192,2,209.03,418.06
7167,2360,211,2,510.35,1020.7
7168,2361,22,4,226.51,906.04
7169,2361,140,2,46.57,93.14
7170,2361,6,3,522.36,1567.08
7171,2362,149,4,311.51,1246.04
7172,2363,7,2,437.74,875.48
7173,2363,70,3,24.95,74.85
7174,2363,167,2,211.16,422.32
7175,2363,44,4,407.35,1629.4
7176,2364,77,1,544.38,544.38
7177,2364,100,1,456.52,456.52
7178,2365,123,1,590.98,590.98
7179,2365,135,4,103.69,414.76
7180,2366,38,2,78.1,156.2
7181,2367,199,1,595.74,595.74
7182,2368,248,1,17.88,17.88
7183,2368,72,1,162.2,162.2
7184,2368,207,3,240.56,721.68
7185,2369,77,4,544.38,2177.52
7186,2369,46,1,59.16,59.16
7187,2369,26,2,262.62,525.24
7188,2370,117,2,570.65,1141.3
7189,2371,3,2,158.66,317.32
7190,2371,156,3,348.71,1046.13
7191,2372,58,3,217.65,652.95
7192,2373,8,4,94.41,377.64
7193,2373,49,1,337.09,337.09
7194,2373,232,1,244.4,244.4
7195,2374,142,2,187.77,375.54
7196,2375,189,3,101.42,304.26
7197,2375,205,1,494.84,494.84
7198,2375,153,3,519.5,1558.5
7199,2375,90,1,283.58,283.58
7200,2376,5,1,123.98,123.98
7201,2376,159,2,183.98,367.96
7202,2377,235,4,140.1,560.4
7203,2377,149,3,311.51,934.53
7204,2377,117,3,570.65,1711.95
7205,2378,75,2,554.71,1109.42
7206,2378,196,2,296.56,593.12
7207,2379,165,2,284.55,569.1
7208,2379,133,4,153.34,613.36
7209,2379,239,3,232.12,696.36
7210,2379,54,3,116.44,349.32
7211,2379,250,1,412.89,412.89
7212,2380,138,3,298.27,894.81
7213,2380,217,1,536.79,536.79
7214,2381,236,3,329.05,987.15
7215,2381,67,3,282.77,848.31
7216,2382,205,1,494.84,494.84
7217,2382,119,3,436.32,1308.96
7218,2382,162,1,199.12,199.12
7219,2383,104,3,17.84,53.52
7220,2383,250,2,412.89,825.78
7221,2384,153,4,519.5,2078.0
7222,2384,55,1,546.65,546.65
7223,2384,81,3,377.96,1133.88
7224,2385,202,1,535.78,535.78
7225,2385,137,2,268.24,536.48
7226,2385,230,3,402.05,1206.15
7227,2385,37,1,375.7,375.7
7228,2386,66,2,392.12,784.24
7229,2387,11,1,161.56,161.56
7230,2387,226,2,490.4,980.8
7231,2387,250,2,412.89,825.78
7232,2388,150,1,485.34,485.34
7233,2388,178,1,542.43,542.43
7234,2388,258,1,475.08,475.08
7235,2389,235,3,140.1,420.3
7236,2390,72,3,162.2,486.6
7237,2390,106,3,438.05,1314.15
7238,2390,35,1,318.5,318.5
7239,2390,14,3,120.45,361.35
7240,2391,113,2,494.32,988.64
7241,2391,129,2,10.02,20.04
7242,2391,212,4,119.6,478.4
7243,2391,200,4,380.78,1523.12
7244,2392,116,2,33.69,67.38
7245,2392,106,2,438.05,876.1
7246,2392,110,4,176.77,707.08
7247,2392,248,2,17.88,35.76
7248,2392,28,2,33.37,66.74
7249,2393,70,4,24.95,99.8
7250,2394,177,1,179.34,179.34
7251,2394,135,4,103.69,414.76
7252,2394,227,4,427.38,1709.52
7253,2395,164,1,168.06,168.06
7254,2395,67,4,282.77,1131.08
7255,2395,203,1,251.83,251.83
7256,2395,225,1,558.36,558.36
7257,2396,103,2,338.4,676.8
7258,2396,70,4,24.95,99.8
7259,2397,71,4,461.42,1845.68
7260,2397,65,4,390.04,1560.16
7261,2398,232,2,244.4,488.8
7262,2398,98,4,101.01,404.04
7263,2398,77,1,544.38,544.38
7264,2399,59,2,39.85,79.7
7265,2399,37,4,375.7,1502.8
7266,2399,232,3,244.4,733.2
7267,2399,246,2,337.89,675.78
7268,2399,79,4,352.15,1408.6
7269,2400,125,1,551.8,551.8
7270,2400,153,4,519.5,2078.0
7271,2400,123,2,590.98,1181.96
7272,2400,232,2,244.4,488.8
7273,2400,239,2,232.12,464.24
7274,2401,253,1,559.06,559.06
7275,2401,215,1,109.57,109.57
7276,2402,96,4,168.82,675.28
7277,2402,218,2,261.15,522.3
7278,2402,98,3,101.01,303.03
7279,2402,34,1,417.81,417.81
7280,2402,78,4,516.73,2066.92
7281,2403,172,3,133.93,401.79
7282,2403,233,2,452.02,904.04
7283,2403,199,3,595.74,1787.22
7284,2404,228,2,551.86,1103.72
7285,2404,169,2,275.98,551.96
7286,2405,260,2,243.61,487.22
7287,2406,26,1,262.62,262.62
7288,2406,10,4,535.03,2140.12
7289,2406,256,3,253.31,759.93
7290,2406,165,4,284.55,1138.2
7291,2406,47,4,354.62,1418.48
7292,2407,156,3,348.71,1046.13
7293,2407,30,3,128.44,385.32
7294,2407,118,3,567.33,1701.99
7295,2407,229,4,395.35,1581.4
7296,2407,120,1,387.02,387.02
7297,2408,97,3,126.5,379.5
7298,2408,202,3,535.78,1607.34
7299,2408,78,2,516.73,1033.46
7300,2408,103,2,338.4,676.8
7301,2409,233,3,452.02,1356.06
7302,2409,243,1,31.73,31.73
7303,2409,53,3,259.23,777.69
7304,2409,223,2,518.76,1038.52
7305,2410,31,4,410.12,1640.48
7306,2410,220,1,238.15,238.15
7307,2411,186,2,415.86,831.72
7308,2412,127,3,478.46,1435.38
7309,2412,89,4,496.72,1986.88
7310,2412,253,4,559.06,2236.24
7311,2413,236,3,329.05,987.15
7312,2413,51,3,491.44,1474.32
7313,2414,180,4,388.34,1553.36
7314,2415,206,3,492.66,1477.98
7315,2416,98,1,101.01,101.01
7316,2416,100,2,456.52,913.04
7317,2417,118,1,567.33,567.33
7318,2417,135,2,103.69,207.38
7319,2418,11,4,161.56,646.24
7320,2419,94,4,456.5,1826.0
7321,2419,51,4,491.44,1965.76
7322,2419,172,1,133.93,133.93
7323,2419,119,2,436.32,872.64
7324,2420,114,3,267.9,803.7
7325,2420,16,3,268.26,804.78
7326,2420,54,3,116.44,349.32
7327,2421,250,1,412.89,412.89
7328,2421,234,1,432.94,432.94
7329,2421,166,1,290.31,290.31
7330,2421,31,3,410.12,1230.36
7331,2422,232,1,244.4,244.4
7332,2422,174,1,75.86,75.86
7333,2423,34,4,417.81,1671.24
7334,2423,178,4,542.43,2169.72
7335,2423,246,4,337.89,1351.56
7336,2424,142,2,187.77,375.54
7337,2424,98,3,101.01,303.03
7338,2424,59,4,39.85,159.4
7339,2424,153,4,519.5,2078.0
7340,2424,99,2,539.1,1078.2
7341,2425,70,2,24.95,49.9
7342,2425,212,2,119.6,239.2
7343,2426,190,3,584.22,1752.66
7344,2427,68,2,575.07,1150.14
7345,2427,130,4,517.28,2069.12
7346,2427,238,4,62.92,251.68
7347,2427,228,2,551.86,1103.72
7348,2427,237,4,29.96,119.84
7349,2428,186,3,415.86,1247.58
7350,2428,107,1,260.55,260.55
7351,2428,15,3,67.37,202.11
7352,2429,72,3,162.2,486.6
7353,2429,71,2,461.42,922.84
7354,2429,260,2,243.61,487.22
7355,2429,244,3,561.25,1683.75
7356,2430,254,2,590.4,1180.8
7357,2431,83,3,15.57,46.71
7358,2432,136,3,437.36,1312.08
7359,2433,185,4,401.48,1605.92
7360,2433,56,1,531.17,531.17
7361,2433,35,2,318.5,637.0
7362,2433,36,1,221.08,221.08
7363,2434,15,2,67.37,134.74
7364,2434,189,2,101.42,202.84
7365,2434,16,4,268.26,1073.04
7366,2434,71,3,461.42,1384.26
7367,2434,176,3,309.23,927.69
7368,2435,90,1,283.58,283.58
7369,2435,198,3,220.99,662.97
7370,2435,113,4,494.32,1977.28
7371,2435,147,2,318.11,636.22
7372,2436,45,1,592.68,592.68
7373,2437,111,4,197.68,790.72
7374,2437,222,3,591.8,1775.4
7375,2438,144,1,412.85,412.85
7376,2439,4,1,40.54,40.54
7377,2440,228,4,551.86,2207.44
7378,2440,53,4,259.23,1036.92
7379,2440,185,1,401.48,401.48
7380,2440,93,4,550.61,2202.44
7381,2440,95,4,494.09,1976.36
7382,2441,233,2,452.02,904.04
7383,2441,129,2,10.02,20.04
7384,2442,42,3,460.23,1380.69
7385,2442,3,4,158.66,634.64
7386,2443,19,2,169.62,339.24
7387,2444,199,4,595.74,2382.96
7388,2444,187,2,307.84,615.68
7389,2445,226,1,490.4,490.4
7390,2445,68,2,575.07,1150.14
7391,2446,136,4,437.36,1749.44
7392,2446,142,3,187.77,563.31
7393,2446,149,3,311.51,934.53
7394,2447,180,4,388.34,1553.36
7395,2447,253,2,559.06,1118.12
7396,2448,229,1,395.35,395.35
7397,2448,111,4,197.68,790.72
7398,2448,106,1,438.05,438.05
7399,2449,47,3,354.62,1063.86
7400,2449,51,2,491.44,982.88
7401,2449,86,4,452.76,1811.04
7402,2449,94,2,456.5,913.0
7403,2449,186,4,415.86,1663.44
7404,2450,187,1,307.84,307.84
7405,2450,144,1,412.85,412.85
7406,2450,27,3,424.95,1274.85
7407,2451,136,2,437.36,874.72
7408,2451,132,4,599.39,2397.56
7409,2451,185,4,401.48,1605.92
7410,2451,236,1,329.05,329.05
7411,2452,242,1,466.86,466.86
7412,2452,206,1,492.66,492.66
7413,2452,216,1,498.45,498.45
7414,2452,60,1,456.04,456.04
7415,2452,112,4,77.62,310.48
7416,2453,30,4,128.44,513.76
7417,2453,124,1,111.96,111.96
7418,2454,209,1,104.92,104.92
7419,2454,6,3,522.36,1567.08
7420,2455,248,1,17.88,17.88
7421,2455,244,1,561.25,561.25
7422,2455,170,3,168.99,506.97
7423,2455,33,3,372.26,1116.78
7424,2455,4,1,40.54,40.54
7425,2456,114,2,267.9,535.8
7426,2456,76,1,370.97,370.97
7427,2456,129,2,10.02,20.04
7428,2456,213,2,323.19,646.38
7429,2457,190,3,584.22,1752.66
7430,2457,96,1,168.82,168.82
7431,2457,75,4,554.71,2218.84
7432,2457,62,4,39.52,158.08
7433,2457,168,3,127.6,382.8
7434,2458,140,4,46.57,186.28
7435,2459,228,1,551.86,551.86
7436,2459,155,4,531.92,2127.68
7437,2459,99,2,539.1,1078.2
7438,2459,150,2,485.34,970.68
7439,2460,65,3,390.04,1170.12
7440,2461,9,3,142.47,427.41
7441,2461,59,1,39.85,39.85
7442,2461,153,4,519.5,2078.0
7443,2461,39,4,522.57,2090.28
7444,2462,162,3,199.12,597.36
7445,2462,81,2,377.96,755.92
7446,2462,164,1,168.06,168.06
7447,2463,26,1,262.62,262.62
7448,2464,180,1,388.34,388.34
7449,2464,205,1,494.84,495.84
7450,2464,246,2,337.89,675.78
7451,2464,46,3,59.16,177.48
7452,2465,156,4,348.71,1394.84
7453,2465,71,1,461.42,461.42
7454,2466,2,2,171.2,342.4
7455,2466,213,2,323.19,646.38
7456,2466,220,4,238.15,952.6
7457,2466,72,3,162.2,486.6
7458,2466,222,3,591.8,1775.4
7459,2467,244,4,561.25,2245.0
7460,2467,7,3,437.74,1313.22
7461,2467,63,2,592.83,1185.66
7462,2467,145,3,252.82,758.46
7463,2467,81,2,377.96,755.92
7464,2468,135,1,103.69,103.69
7465,2468,189,1,101.42,101.42
7466,2468,186,1,415.86,415.86
7467,2468,69,1,253.34,253.34
7468,2469,242,3,466.86,1400.58
7469,2469,121,1,332.64,332.64
7470,2469,250,1,412.89,412.89
7471,2470,106,1,438.05,438.05
7472,2471,153,4,519.5,2078.0
7473,2471,146,3,34.98,104.94
7474,2471,151,1,163.57,163.57
7475,2471,197,4,95.47,381.88
7476,2472,207,3,240.56,721.68
7477,2472,39,1,522.57,522.57
7478,2472,94,4,456.5,1826.0
7479,2473,164,1,168.06,168.06
7480,2474,71,4,461.42,1845.68
7481,2474,175,3,462.63,1387.89
7482,2474,134,3,233.52,700.56
7483,2474,137,1,268.24,268.24
7484,2475,107,4,260.55,1042.2
7485,2475,219,3,10.83,32.49
7486,2475,130,1,517.28,517.28
7487,2476,227,2,427.38,854.76
7488,2476,4,4,40.54,162.16
7489,2476,145,3,252.82,758.46
7490,2477,202,2,535.78,1071.56
7491,2477,200,2,380.78,761.56
7492,2477,89,3,496.72,1490.16
7493,2477,54,3,116.44,349.32
7494,2478,21,3,76.98,230.94
7495,2478,99,1,539.1,539.1
7496,2478,140,4,46.57,186.28
7497,2478,235,3,140.1,420.3
7498,2479,226,4,490.4,1961.6
7499,2479,102,1,547.33,547.33
7500,2480,163,4,247.12,988.48
7501,2481,51,2,491.44,982.88
7502,2481,130,4,517.28,2069.12
7503,2481,184,1,529.63,529.63
7504,2482,40,4,124.25,497.0
7505,2482,200,1,380.78,380.78
7506,2482,117,1,570.65,570.65
7507,2482,98,1,101.01,101.01
7508,2482,129,3,10.02,30.06
7509,2483,84,1,320.71,320.71
7510,2483,254,2,590.4,1180.8
7511,2484,143,3,353.43,1060.29
7512,2485,27,4,424.95,1699.8
7513,2485,40,3,124.25,372.75
7514,2485,190,2,584.22,1168.44
7515,2486,84,1,320.71,320.71
7516,2487,7,4,437.74,1750.96
7517,2487,44,4,407.35,1629.4
7518,2487,106,2,438.05,876.1
7519,2488,223,2,518.76,1037.52
7520,2488,66,4,392.12,1568.48
7521,2488,209,3,104.92,314.76
7522,2488,160,3,471.16,1413.48
