session_id,user_id,session_start,device_type,traffic_source,country
4614,237,2024-06-07 12:04:02,mobile,email,AU
4615,21,2023-11-07 14:58:29,mobile,organic,IN
4616,567,2024-06-27 15:37:05,mobile,direct,US
4617,386,2024-07-25 04:36:54,mobile,paid_search,DE
4618,413,2025-01-01 04:54:57,mobile,organic,US
4619,264,2025-11-24 06:04:47,desktop,direct,UK
4620,393,2024-01-07 16:47:10,mobile,organic,US
4621,597,2025-01-03 03:23:06,mobile,direct,IN
4622,14,2024-01-16 23:23:10,mobile,organic,DE
4623,209,2023-06-30 08:50:45,mobile,paid_search,AU
4624,467,2024-02-29 20:16:02,desktop,organic,DE
4625,420,2023-10-07 03:54:44,tablet,paid_social,DE
4626,503,2025-03-17 00:52:32,desktop,organic,FR
4627,432,2023-05-24 08:15:29,mobile,referral,US
4628,543,2024-08-01 05:26:53,desktop,organic,DE
4629,399,2023-04-16 04:10:30,desktop,organic,UK
4630,434,2024-02-14 14:00:08,desktop,organic,FR
4631,473,2024-09-26 19:22:20,mobile,direct,US
4632,350,2024-10-22 13:33:10,mobile,organic,US
4633,177,2023-06-05 03:50:49,mobile,organic,UK
4634,30,2023-03-12 13:46:28,desktop,email,CA
4635,427,2025-12-03 00:53:31,desktop,referral,SG
4636,430,2025-11-08 01:19:11,mobile,paid_social,IN
4637,256,2024-11-21 10:48:18,mobile,paid_social,UK
4638,232,2023-06-23 14:08:44,desktop,direct,BR
4639,234,2024-09-07 02:52:30,mobile,organic,US
4640,486,2025-07-28 16:30:45,tablet,direct,NL
4641,339,2025-12-12 00:16:10,mobile,paid_social,US
4642,564,2024-01-11 15:04:24,tablet,paid_search,CA
4643,322,2023-06-18 22:01:03,desktop,direct,CA
4644,367,2024-11-26 23:12:05,mobile,paid_search,AU
4645,454,2023-06-16 08:24:50,mobile,paid_search,CA
4646,25,2025-10-07 17:46:06,mobile,organic,US
4647,295,2024-04-30 22:57:14,desktop,direct,CA
4648,347,2024-06-29 20:57:47,mobile,email,US
4649,333,2024-11-23 14:09:06,desktop,organic,AU
4650,362,2024-07-01 02:18:41,mobile,direct,IN
4651,154,2024-02-08 00:36:47,tablet,email,US
4652,566,2024-05-08 13:40:16,mobile,paid_social,IN
4653,597,2024-07-19 15:36:54,desktop,paid_search,IN
4654,283,2025-07-11 05:03:57,mobile,organic,SG
4655,524,2023-12-31 19:31:47,mobile,paid_search,US
4656,148,2025-07-07 04:39:49,mobile,organic,AU
4657,348,2025-07-12 16:24:23,desktop,paid_social,BR
4658,307,2024-09-14 11:31:58,mobile,organic,US
4659,94,2024-08-14 18:54:16,mobile,paid_social,IN
4660,412,2025-01-24 10:26:48,mobile,paid_search,DE
4661,466,2023-12-07 12:08:55,mobile,paid_social,FR
4662,512,2025-09-29 15:23:51,mobile,paid_search,US
4663,97,2025-12-10 23:36:34,desktop,email,IN
4664,86,2025-10-13 16:32:03,mobile,direct,US
4665,61,2023-04-07 22:39:35,tablet,paid_search,IN
4666,570,2025-04-10 22:21:08,mobile,direct,US
4667,467,2025-06-25 04:47:50,mobile,referral,DE
4668,341,2025-07-02 16:37:11,mobile,organic,US
4669,266,2023-09-04 19:48:54,mobile,paid_search,US
4670,365,2025-05-27 00:35:41,mobile,referral,IN
4671,120,2024-04-13 00:38:49,mobile,organic,US
4672,5,2025-06-06 23:09:48,mobile,paid_social,IN
4673,362,2023-08-24 19:23:11,mobile,paid_social,IN
4674,40,2024-03-25 05:44:17,mobile,direct,IN
4675,234,2024-04-20 12:15:05,mobile,organic,US
4676,235,2023-04-28 08:15:16,desktop,referral,AU
4677,199,2024-10-25 23:03:23,tablet,paid_search,IN
4678,477,2025-07-06 17:05:49,mobile,paid_search,US
4679,5,2024-05-25 22:55:15,desktop,organic,IN
4680,572,2023-12-19 07:28:38,mobile,paid_search,US
4681,569,2023-09-22 20:44:55,mobile,direct,US
4682,34,2025-06-01 06:25:22,desktop,organic,AU
4683,100,2023-11-02 20:08:31,mobile,organic,FR
4684,83,2025-04-13 17:41:57,mobile,paid_social,US
4685,416,2023-01-21 17:24:42,mobile,paid_social,CA
4686,253,2023-07-23 13:41:15,mobile,referral,NL
4687,359,2025-09-30 00:16:29,mobile,direct,BR
4688,480,2025-03-03 14:05:00,mobile,paid_search,US
4689,255,2023-08-23 08:54:37,desktop,referral,FR
4690,158,2025-05-23 09:55:23,mobile,organic,UK
4691,530,2025-08-28 01:15:23,mobile,paid_search,US
4692,439,2023-01-31 05:52:56,desktop,paid_search,US
4693,498,2024-05-30 02:19:17,mobile,referral,BR
4694,405,2025-12-07 10:21:49,mobile,referral,AU
4695,575,2025-10-25 02:36:37,mobile,organic,DE
4696,304,2025-08-14 16:27:51,desktop,organic,SG
4697,137,2024-08-18 08:14:24,mobile,organic,US
4698,138,2023-03-06 08:20:12,mobile,direct,DE
4699,3,2024-01-21 04:07:39,mobile,paid_search,FR
4700,465,2025-06-04 09:37:53,tablet,organic,US
4701,14,2023-03-20 05:24:28,desktop,organic,DE
4702,590,2023-08-12 09:52:44,mobile,paid_search,IN
4703,363,2024-09-06 19:50:40,desktop,referral,FR
4704,551,2024-07-19 22:11:12,mobile,paid_search,SG
4705,458,2025-05-31 17:18:54,mobile,organic,FR
4706,415,2025-12-30 03:32:08,mobile,referral,US
4707,14,2024-03-05 10:41:31,mobile,paid_search,DE
4708,30,2023-12-22 16:00:32,mobile,direct,CA
4709,382,2025-03-17 06:11:30,mobile,paid_search,SG
4710,363,2025-08-03 12:49:46,mobile,direct,FR
4711,166,2025-12-02 21:45:39,mobile,organic,FR
4712,129,2023-11-02 00:52:38,desktop,paid_search,US
4713,431,2024-03-19 12:58:32,mobile,direct,IN
4714,93,2024-08-31 09:56:03,mobile,direct,US
4715,113,2023-09-25 06:26:08,mobile,direct,FR
4716,580,2023-02-15 18:41:20,mobile,paid_social,US
4717,390,2023-11-10 13:35:25,desktop,referral,CA
4718,397,2024-06-03 09:11:59,mobile,referral,IN
4719,258,2025-06-03 09:04:28,desktop,direct,US
4720,177,2025-12-05 14:24:23,mobile,referral,UK
4721,238,2024-04-28 00:07:55,desktop,direct,IN
4722,209,2024-08-21 17:02:05,desktop,paid_search,AU
4723,437,2025-08-25 01:33:58,mobile,paid_search,US
4724,426,2024-05-08 09:55:29,mobile,referral,US
4725,393,2024-04-04 07:41:27,desktop,email,US
4726,184,2024-11-15 04:58:56,tablet,direct,SG
4727,271,2024-12-22 19:20:14,mobile,organic,US
4728,264,2025-06-06 13:37:53,desktop,organic,UK
4729,370,2024-04-27 12:19:23,desktop,organic,BR
4730,180,2024-10-13 00:51:51,mobile,organic,US
4731,235,2024-12-22 23:21:23,mobile,referral,AU
4732,389,2024-02-05 11:13:35,mobile,referral,US
4733,171,2023-11-30 09:03:36,mobile,email,US
4734,182,2023-12-31 04:43:07,desktop,paid_search,CA
4735,62,2024-12-24 23:08:28,desktop,direct,US
4736,251,2024-06-24 20:11:03,desktop,organic,US
4737,297,2024-12-28 09:45:14,desktop,direct,CA
4738,39,2025-06-12 21:22:25,mobile,organic,US
4739,454,2025-06-29 05:08:55,desktop,referral,CA
4740,258,2025-09-03 22:08:34,mobile,paid_search,US
4741,318,2025-07-10 05:13:27,desktop,referral,US
4742,333,2025-10-10 00:52:42,desktop,paid_social,AU
4743,479,2024-09-06 17:46:10,mobile,referral,CA
4744,254,2025-08-13 17:47:30,mobile,email,US
4745,243,2024-03-12 19:47:16,mobile,organic,UK
4746,55,2025-07-01 21:23:52,desktop,direct,IN
4747,123,2025-09-01 18:57:13,mobile,organic,AU
4748,328,2025-12-18 19:41:41,mobile,paid_search,BR
4749,125,2024-05-22 15:55:45,mobile,paid_social,BR
4750,220,2024-08-23 03:54:43,mobile,direct,CA
4751,17,2023-03-24 01:26:49,mobile,direct,IN
4752,503,2024-01-21 15:03:27,mobile,direct,FR
4753,146,2025-03-02 13:23:18,desktop,email,AU
4754,369,2023-12-06 15:24:01,mobile,direct,SG
4755,300,2025-11-13 23:43:36,mobile,referral,AU
4756,226,2025-12-20 02:28:25,tablet,organic,UK
4757,248,2025-03-28 10:01:45,mobile,paid_search,UK
4758,70,2025-04-16 10:23:23,desktop,paid_search,US
4759,417,2023-06-08 08:44:10,mobile,direct,US
4760,201,2025-06-23 07:00:46,mobile,direct,US
4761,575,2025-12-07 21:32:39,mobile,email,DE
4762,37,2024-07-27 16:25:02,desktop,direct,FR
4763,499,2023-12-23 00:02:34,mobile,referral,US
4764,367,2025-05-02 07:21:56,mobile,direct,AU
4765,557,2024-02-25 08:50:51,mobile,organic,BR
4766,76,2023-03-12 10:50:14,mobile,direct,NL
4767,331,2025-05-14 22:03:28,mobile,paid_search,IN
4768,386,2024-03-22 12:41:51,mobile,direct,DE
4769,335,2024-09-15 03:11:08,mobile,direct,US
4770,327,2023-08-21 08:50:03,desktop,organic,UK
4771,555,2024-10-04 00:34:51,mobile,referral,IN
4772,550,2023-12-16 02:34:08,mobile,paid_search,CA
4773,315,2024-06-19 06:18:10,desktop,paid_search,IN
4774,303,2023-03-31 04:34:39,mobile,paid_search,FR
4775,446,2025-09-08 06:32:31,mobile,email,FR
4776,497,2025-04-14 22:22:17,mobile,referral,CA
4777,366,2024-12-16 11:25:30,mobile,paid_social,FR
4778,355,2023-07-10 14:29:43,mobile,referral,DE
4779,522,2024-12-05 17:26:24,mobile,organic,US
4780,240,2025-10-01 06:22:49,mobile,organic,AU
4781,68,2025-10-03 03:43:06,mobile,direct,US
4782,477,2025-09-29 10:40:58,desktop,direct,US
4783,516,2023-12-14 16:29:02,tablet,paid_search,DE
4784,396,2024-08-23 01:12:38,mobile,direct,NL
4785,184,2024-04-18 13:32:55,desktop,direct,SG
4786,501,2024-02-26 07:47:30,mobile,paid_search,US
4787,19,2025-10-29 21:42:24,tablet,organic,US
4788,158,2023-11-28 14:50:48,desktop,organic,UK
4789,314,2025-01-29 06:12:57,mobile,direct,BR
4790,134,2024-05-01 12:03:29,desktop,paid_search,UK
4791,102,2025-09-03 19:46:32,mobile,paid_search,FR
4792,311,2024-08-23 11:52:56,desktop,direct,IN
4793,315,2024-10-19 22:10:41,mobile,paid_search,IN
4794,195,2024-06-05 21:06:08,desktop,paid_search,IN
4795,299,2023-10-21 10:39:50,desktop,paid_social,BR
4796,333,2023-05-14 00:51:41,mobile,organic,AU
4797,546,2025-02-27 08:49:23,desktop,direct,US
4798,157,2023-04-06 06:58:13,mobile,direct,US
4799,125,2025-06-19 02:51:56,desktop,organic,BR
4800,447,2025-07-26 14:55:11,mobile,paid_search,CA
4801,136,2025-05-23 08:45:37,tablet,paid_social,FR
4802,536,2024-07-12 01:27:28,mobile,organic,SG
4803,54,2023-04-03 12:25:53,mobile,paid_search,US
4804,327,2025-10-08 06:58:33,mobile,organic,UK
4805,172,2024-08-14 21:26:48,mobile,organic,IN
4806,64,2023-03-30 09:13:31,desktop,email,CA
4807,515,2024-07-04 00:52:40,desktop,organic,US
4808,165,2025-09-18 04:45:19,mobile,direct,US
4809,258,2024-08-24 16:30:21,mobile,email,US
4810,522,2025-04-14 03:26:44,mobile,direct,US
4811,418,2024-12-15 17:42:24,desktop,paid_social,US
4812,532,2024-02-16 23:51:55,mobile,paid_search,US
4813,92,2024-04-02 07:31:16,mobile,direct,CA
4814,517,2025-04-14 09:03:14,mobile,paid_search,BR
4815,168,2023-10-17 00:59:46,desktop,referral,US
4816,270,2023-07-25 11:06:27,mobile,organic,IN
4817,154,2025-02-18 10:38:05,desktop,paid_social,US
4818,473,2023-11-03 13:02:03,desktop,organic,US
4819,75,2025-08-14 09:19:17,mobile,organic,SG
4820,302,2024-09-06 16:13:56,desktop,paid_search,DE
4821,8,2023-01-22 12:34:32,mobile,direct,BR
4822,233,2025-10-14 02:48:11,desktop,email,US
4823,129,2023-11-26 01:08:49,mobile,paid_search,US
4824,253,2025-07-19 03:45:05,mobile,paid_search,NL
4825,45,2025-06-27 04:38:58,desktop,paid_social,UK
4826,31,2025-01-01 13:50:17,mobile,direct,US
4827,266,2023-04-17 10:56:01,mobile,paid_search,US
4828,548,2025-10-19 16:07:18,mobile,paid_social,UK
4829,369,2025-05-23 08:49:43,mobile,organic,SG
4830,368,2025-11-29 18:52:47,mobile,paid_social,SG
4831,493,2023-09-06 18:16:38,mobile,organic,IN
4832,404,2023-02-09 17:41:40,mobile,direct,IN
4833,393,2025-07-21 06:04:58,mobile,paid_search,US
4834,570,2023-10-10 09:24:19,mobile,organic,US
4835,179,2023-06-05 05:38:22,mobile,organic,US
4836,473,2025-01-09 18:40:55,desktop,email,US
4837,323,2024-01-11 03:27:01,desktop,paid_social,CA
4838,446,2024-07-03 12:09:49,mobile,organic,FR
4839,391,2024-10-26 13:41:53,mobile,paid_search,SG
4840,81,2023-04-15 06:58:29,mobile,direct,US
4841,572,2023-05-28 10:04:49,mobile,direct,US
4842,497,2024-11-11 00:30:36,mobile,organic,CA
4843,323,2023-05-18 22:59:47,mobile,organic,CA
4844,32,2025-11-21 04:54:43,desktop,direct,IN
4845,351,2025-09-02 08:34:30,desktop,organic,IN
4846,500,2024-03-22 00:47:19,desktop,organic,CA
4847,137,2023-07-16 01:09:41,desktop,organic,US
4848,312,2023-12-09 15:20:42,mobile,organic,US
4849,418,2023-05-31 17:06:08,mobile,organic,US
4850,244,2024-04-09 17:04:46,mobile,referral,AU
4851,166,2025-10-13 08:46:31,mobile,organic,FR
4852,80,2024-12-23 02:24:58,desktop,paid_search,AU
4853,546,2025-10-21 23:46:12,desktop,email,US
4854,554,2025-07-22 22:29:38,desktop,organic,US
4855,544,2025-12-10 02:51:29,desktop,organic,IN
4856,1,2025-12-24 08:15:29,desktop,organic,US
4857,19,2025-06-04 16:48:17,mobile,paid_search,US
4858,513,2023-09-15 10:00:49,mobile,organic,IN
4859,180,2025-09-14 11:05:32,mobile,organic,US
4860,342,2024-10-19 12:50:16,desktop,direct,IN
4861,598,2024-04-03 08:05:36,mobile,referral,AU
4862,101,2023-11-12 09:47:17,tablet,paid_search,AU
4863,231,2025-06-01 04:11:58,desktop,paid_search,IN
4864,414,2025-05-10 20:30:31,tablet,organic,IN
4865,37,2024-05-28 23:27:38,mobile,paid_social,FR
4866,207,2024-07-13 07:27:21,desktop,direct,FR
4867,555,2025-02-28 14:07:04,mobile,organic,IN
4868,469,2023-08-07 06:09:58,tablet,direct,IN
4869,340,2025-11-10 16:29:59,mobile,email,US
4870,32,2024-11-07 07:07:23,tablet,direct,IN
4871,255,2025-04-05 07:18:14,desktop,referral,FR
4872,390,2024-11-06 12:14:22,mobile,referral,CA
4873,207,2024-07-28 16:29:13,mobile,referral,FR
4874,32,2023-07-29 05:17:40,mobile,direct,IN
4875,493,2025-11-05 03:10:59,mobile,email,IN
4876,469,2023-02-02 16:12:43,mobile,paid_search,IN
4877,544,2025-12-18 23:05:04,mobile,paid_search,IN
4878,38,2025-04-26 12:23:47,mobile,paid_search,FR
4879,343,2025-07-03 09:33:11,desktop,direct,US
4880,160,2023-11-22 00:58:23,mobile,organic,UK
4881,106,2025-05-02 00:14:44,mobile,paid_search,US
4882,212,2025-04-20 06:47:43,mobile,paid_search,UK
4883,459,2024-12-29 20:06:32,mobile,paid_social,UK
4884,503,2023-07-31 01:18:44,tablet,direct,FR
4885,579,2024-02-02 10:24:03,mobile,paid_search,IN
4886,138,2025-02-22 17:27:42,desktop,paid_search,DE
4887,149,2025-10-17 06:29:13,mobile,paid_search,US
4888,381,2023-09-25 19:09:30,mobile,paid_search,SG
4889,598,2025-04-10 22:02:49,desktop,organic,AU
4890,597,2023-04-05 16:48:45,desktop,referral,IN
4891,185,2025-06-16 04:55:03,desktop,email,SG
4892,295,2025-08-22 09:34:27,desktop,referral,CA
4893,143,2024-02-03 21:39:23,mobile,organic,DE
4894,250,2024-03-07 16:38:59,mobile,organic,IN
4895,48,2023-04-18 08:17:30,mobile,direct,AU
4896,427,2024-06-12 11:53:24,desktop,organic,SG
4897,284,2025-04-28 19:26:43,mobile,email,US
4898,322,2024-02-22 15:28:18,desktop,organic,CA
4899,344,2024-09-17 05:29:21,mobile,paid_social,FR
4900,196,2024-10-03 07:02:27,mobile,paid_social,US
4901,348,2025-01-31 13:46:33,mobile,paid_social,BR
4902,197,2023-05-16 05:37:04,mobile,paid_social,AU
4903,248,2023-06-03 23:43:39,mobile,paid_social,UK
4904,261,2023-09-21 18:45:37,mobile,paid_social,DE
4905,204,2024-08-22 18:39:52,desktop,organic,US
4906,76,2023-03-15 18:32:15,mobile,direct,NL
4907,322,2024-03-06 19:46:26,mobile,paid_search,CA
4908,447,2025-05-02 03:36:15,mobile,direct,CA
4909,134,2023-11-19 18:10:56,tablet,direct,UK
4910,138,2025-12-20 16:21:06,desktop,direct,DE
4911,318,2024-11-03 12:10:53,mobile,email,US
4912,414,2024-02-28 12:03:45,mobile,paid_social,IN
4913,308,2023-04-29 03:15:13,mobile,paid_social,CA
4914,224,2023-11-06 16:13:49,mobile,organic,DE
4915,214,2024-10-24 17:57:31,mobile,email,US
4916,273,2025-03-07 00:18:28,mobile,organic,FR
4917,2,2023-02-01 03:27:26,desktop,referral,UK
4918,231,2023-05-15 05:58:57,desktop,referral,IN
4919,159,2025-02-24 17:07:49,desktop,organic,IN
4920,128,2025-06-26 02:26:24,desktop,organic,NL
4921,52,2024-04-23 17:13:03,mobile,paid_social,DE
4922,11,2024-12-26 20:03:45,mobile,paid_social,UK
4923,116,2023-08-21 02:28:01,mobile,paid_search,US
4924,199,2024-12-30 01:47:03,mobile,email,IN
4925,577,2025-07-25 13:05:58,desktop,direct,AU
4926,203,2024-04-14 15:25:39,mobile,direct,AU
4927,460,2025-02-02 04:45:48,tablet,organic,IN
4928,470,2025-08-31 13:53:13,mobile,paid_search,US
4929,272,2025-01-16 04:26:29,mobile,email,US
4930,590,2024-06-19 05:13:06,mobile,referral,IN
4931,304,2025-10-12 15:46:25,mobile,paid_search,SG
4932,365,2024-02-13 03:08:09,mobile,paid_search,IN
4933,452,2023-08-14 13:04:17,mobile,organic,UK
4934,470,2024-07-10 13:27:46,mobile,direct,US
4935,234,2023-11-24 23:28:23,desktop,organic,US
4936,287,2025-03-08 14:54:22,mobile,organic,AU
4937,128,2023-06-29 18:57:15,mobile,organic,NL
4938,202,2023-09-01 01:16:08,mobile,direct,US
4939,390,2023-03-25 07:53:16,mobile,paid_search,CA
4940,282,2025-09-18 11:09:48,mobile,organic,BR
4941,117,2023-03-31 07:11:31,mobile,paid_search,FR
4942,243,2025-07-19 15:30:33,desktop,organic,UK
4943,377,2024-09-15 04:18:36,mobile,paid_search,AU
4944,349,2024-02-19 04:15:22,mobile,organic,CA
4945,23,2025-10-24 02:41:36,desktop,organic,CA
4946,481,2025-05-17 06:54:06,mobile,referral,SG
4947,434,2023-02-27 18:14:52,mobile,organic,FR
4948,430,2023-09-29 15:31:26,mobile,email,IN
4949,96,2024-07-24 00:44:24,desktop,direct,US
4950,340,2023-05-03 21:20:29,desktop,direct,US
4951,67,2025-06-11 01:58:58,mobile,direct,FR
4952,154,2024-05-21 05:20:51,mobile,organic,US
4953,579,2024-01-30 06:26:00,tablet,direct,IN
4954,166,2025-10-31 16:41:01,mobile,organic,FR
4955,299,2024-05-10 08:43:06,mobile,organic,BR
4956,500,2024-09-27 15:55:00,desktop,direct,CA
4957,329,2024-01-25 13:21:49,mobile,direct,CA
4958,287,2023-05-20 09:33:47,desktop,referral,AU
4959,586,2023-01-29 17:55:00,mobile,paid_search,UK
4960,128,2023-11-08 13:44:27,mobile,direct,NL
4961,265,2024-07-03 14:38:42,tablet,organic,SG
4962,156,2024-11-10 18:33:58,mobile,direct,BR
4963,471,2024-11-28 04:25:22,desktop,paid_search,DE
4964,532,2025-05-27 11:15:19,mobile,direct,US
4965,173,2023-02-11 15:01:04,desktop,paid_search,UK
4966,479,2023-06-24 10:54:50,mobile,organic,CA
4967,383,2023-10-18 21:36:53,desktop,direct,SG
4968,417,2025-01-03 19:23:19,mobile,paid_social,US
4969,238,2024-10-14 13:24:46,mobile,paid_social,IN
4970,408,2023-06-28 04:21:24,mobile,direct,CA
4971,440,2024-10-07 23:35:49,tablet,direct,US
4972,363,2025-07-01 10:16:53,desktop,organic,FR
4973,372,2024-04-14 09:31:52,desktop,direct,DE
4974,488,2024-04-04 02:39:58,desktop,email,IN
4975,503,2024-12-31 06:36:53,desktop,email,FR
4976,571,2025-09-14 17:05:56,desktop,direct,IN
4977,476,2024-04-15 16:37:22,mobile,paid_search,US
4978,218,2024-01-30 20:33:34,tablet,email,CA
4979,472,2025-01-02 02:20:09,desktop,direct,US
4980,495,2025-08-25 04:13:56,mobile,paid_search,US
4981,334,2025-06-17 03:58:41,desktop,direct,NL
4982,545,2024-12-04 03:54:06,mobile,organic,CA
4983,182,2024-12-20 04:02:22,desktop,paid_search,CA
4984,270,2025-01-23 01:55:51,desktop,referral,IN
4985,13,2025-07-18 07:01:42,mobile,paid_search,US
4986,183,2025-06-19 05:17:40,desktop,referral,NL
4987,122,2025-09-17 21:40:28,mobile,organic,AU
4988,213,2025-02-24 09:23:59,desktop,organic,US
4989,453,2023-01-11 07:08:28,mobile,direct,UK
4990,69,2023-10-05 13:51:45,mobile,paid_search,SG
4991,529,2025-09-29 21:13:02,mobile,referral,US
4992,493,2023-02-15 09:38:18,tablet,paid_search,IN
4993,461,2025-01-20 15:21:35,desktop,paid_search,US
4994,365,2023-06-11 05:00:55,mobile,direct,IN
4995,92,2025-02-07 00:08:16,mobile,organic,CA
4996,577,2023-11-14 04:13:56,desktop,direct,AU
4997,424,2023-05-10 08:26:36,desktop,paid_search,CA
4998,6,2025-11-02 16:37:11,mobile,direct,IN
4999,21,2025-12-09 15:36:07,tablet,organic,IN
5000,232,2025-02-28 02:21:19,desktop,paid_social,BR
5001,532,2024-04-05 16:08:10,mobile,paid_social,US
5002,296,2024-12-11 22:16:35,desktop,direct,IN
5003,426,2023-07-26 03:22:54,mobile,email,US
5004,172,2023-04-11 14:14:20,mobile,email,IN
5005,313,2024-02-04 05:39:43,mobile,paid_social,DE
5006,40,2024-08-07 03:49:40,mobile,direct,IN
5007,558,2023-05-15 10:46:54,mobile,paid_search,US
5008,389,2025-02-12 09:45:14,mobile,organic,US
5009,144,2025-04-16 23:47:32,desktop,organic,AU
5010,324,2024-04-19 07:32:07,desktop,direct,UK
5011,137,2024-06-14 05:58:47,mobile,paid_search,US
5012,543,2023-10-25 23:56:44,tablet,direct,DE
5013,251,2025-05-19 11:56:55,mobile,organic,US
5014,363,2025-09-12 01:15:47,mobile,paid_search,FR
5015,77,2025-12-23 16:45:56,mobile,organic,FR
5016,578,2025-04-06 14:45:13,desktop,email,UK
5017,192,2024-08-10 19:56:32,desktop,direct,NL
5018,501,2025-03-13 06:49:33,mobile,paid_search,US
5019,49,2023-04-24 14:27:53,mobile,referral,SG
5020,34,2024-01-31 07:12:49,desktop,email,AU
5021,33,2025-11-17 14:56:16,mobile,referral,UK
5022,6,2025-11-23 13:48:43,desktop,paid_social,IN
5023,42,2024-07-26 03:47:39,mobile,organic,US
5024,419,2023-02-17 09:41:59,mobile,direct,BR
5025,183,2024-12-16 16:37:59,mobile,email,NL
5026,51,2025-01-18 00:45:15,mobile,email,DE
5027,58,2024-05-11 02:57:12,desktop,referral,CA
5028,358,2025-11-20 17:31:31,desktop,paid_search,UK
5029,213,2023-10-15 05:04:38,mobile,organic,US
5030,330,2024-08-19 07:08:35,desktop,direct,SG
5031,170,2024-08-02 04:27:14,mobile,direct,IN
5032,145,2023-12-14 07:47:16,desktop,direct,IN
5033,207,2024-02-17 12:14:33,mobile,paid_social,FR
5034,471,2023-12-03 09:35:20,mobile,paid_search,DE
5035,188,2023-11-16 10:29:34,mobile,paid_search,US
5036,513,2023-10-26 05:55:35,mobile,paid_social,IN
5037,377,2023-04-05 07:24:23,mobile,organic,AU
5038,395,2023-12-31 17:11:13,mobile,paid_search,UK
5039,56,2025-12-29 17:23:08,desktop,email,IN
5040,84,2025-09-05 21:36:22,desktop,organic,US
5041,6,2023-05-18 19:53:16,tablet,referral,IN
5042,390,2024-02-27 00:12:53,mobile,paid_social,CA
5043,228,2023-12-25 04:50:26,mobile,email,FR
5044,580,2024-12-09 08:03:00,mobile,email,US
5045,356,2024-10-18 19:23:44,tablet,direct,CA
5046,307,2024-12-18 22:09:25,desktop,organic,US
5047,460,2024-04-18 17:52:23,mobile,paid_search,IN
5048,67,2023-08-07 10:01:08,mobile,organic,FR
5049,425,2025-05-25 01:21:57,mobile,email,BR
5050,28,2024-03-25 15:40:43,mobile,paid_search,US
5051,161,2024-09-04 11:08:45,mobile,direct,US
5052,431,2025-10-28 17:46:08,mobile,organic,IN
5053,356,2023-10-20 21:32:18,mobile,direct,CA
5054,363,2024-04-10 05:25:04,desktop,organic,FR
5055,323,2024-02-16 12:35:34,mobile,paid_social,CA
5056,76,2024-03-04 01:54:06,mobile,organic,NL
5057,273,2023-10-22 12:00:22,mobile,organic,FR
5058,413,2023-09-10 20:59:06,desktop,organic,US
5059,64,2025-06-30 18:26:38,mobile,paid_search,CA
5060,92,2025-07-10 09:38:33,desktop,referral,CA
5061,304,2023-03-19 03:21:43,desktop,paid_search,SG
5062,593,2024-10-28 00:22:11,desktop,organic,FR
5063,149,2024-04-10 10:11:44,mobile,direct,US
5064,402,2024-06-30 12:24:57,mobile,paid_social,NL
5065,206,2024-12-08 09:05:25,mobile,organic,FR
5066,50,2024-12-29 01:29:29,desktop,organic,US
5067,564,2024-12-10 21:52:00,mobile,organic,CA
5068,12,2023-01-24 07:57:19,mobile,paid_search,US
5069,309,2024-09-10 11:26:09,desktop,paid_search,CA
5070,204,2024-11-15 08:40:07,mobile,organic,US
5071,192,2025-03-20 00:38:07,mobile,organic,NL
5072,591,2024-09-22 21:55:24,mobile,paid_social,CA
5073,514,2023-06-16 04:18:48,mobile,referral,BR
5074,493,2025-03-11 18:03:03,desktop,paid_social,IN
5075,177,2025-09-08 14:16:52,mobile,email,UK
5076,129,2024-04-30 04:16:54,mobile,organic,US
5077,517,2025-09-09 16:43:04,mobile,email,BR
5078,597,2025-06-12 20:01:00,desktop,organic,IN
5079,314,2025-09-22 11:27:56,desktop,referral,BR
5080,11,2023-11-02 06:15:37,desktop,paid_social,UK
5081,52,2024-11-10 18:50:06,mobile,paid_social,DE
5082,190,2023-10-22 22:20:42,desktop,organic,SG
5083,76,2024-07-11 21:25:56,mobile,paid_search,NL
5084,209,2024-12-09 11:15:58,mobile,paid_search,AU
5085,415,2025-10-26 12:56:47,mobile,paid_social,US
5086,82,2023-04-09 13:41:09,desktop,paid_social,SG
5087,138,2024-03-02 23:21:53,desktop,referral,DE
5088,29,2025-09-14 01:40:13,desktop,paid_social,BR
5089,315,2024-07-13 13:56:45,desktop,email,IN
5090,389,2024-03-02 21:40:45,desktop,organic,US
5091,218,2025-03-15 17:00:39,desktop,organic,CA
5092,101,2025-05-09 10:16:16,desktop,paid_search,AU
5093,361,2025-08-08 02:29:53,mobile,paid_search,CA
5094,423,2025-03-22 19:17:16,desktop,organic,IN
5095,70,2025-10-17 00:52:03,mobile,paid_search,US
5096,200,2025-02-05 13:25:21,mobile,direct,US
5097,370,2023-07-24 06:56:51,desktop,organic,BR
5098,483,2025-07-01 17:55:42,mobile,paid_search,US
5099,478,2024-03-11 04:26:57,mobile,paid_search,US
5100,270,2023-04-04 21:13:28,mobile,paid_search,IN
5101,290,2024-04-26 00:28:08,desktop,paid_search,FR
5102,130,2024-09-10 13:54:44,mobile,organic,CA
5103,330,2024-09-10 21:59:27,mobile,direct,SG
5104,600,2024-05-01 21:03:26,desktop,direct,FR
5105,438,2025-09-26 08:08:23,mobile,paid_social,CA
5106,420,2025-02-16 21:28:55,mobile,organic,DE
5107,214,2024-12-03 06:21:01,mobile,paid_social,US
